Sentence,types,Sentiment,levels
นายอำเภอเมืองลำปาง สนธิกำลังตรวจร้านอาหาร 2 แห่งกลางเมือง พบฝ่าฝืนคำสั่งจังหวัด #ลักลอบจำหน่ายแอลกอฮอล์ #ปล่อยลูกค้านั่งดื่มในร้าน ไม่กลัว #โควิด19 สั่ง #ปิด14วัน ดำเนินคดีเจ้าของร้าน และนักเที่ยวอีก 15 คน https://t.co/GCDCYohefI,อื่นๆ,ไม่เดือดร้อน,0
"“ความปลอดภัยของพนักงานและลูกค้าเป็นเรื่องสำคัญอันดับหนึ่ง” 

🌟 ไอริสอุดรธานี พนักงานได้ฉีดวัคซีนแล้วทุกคน เพื่อความปลอดภัยของพนักงานและลูกค้า
🌟 พนักงานทุกคนได้รับวัคซีนแล้วมีใบรับรองจากกระทรวงสาธารณะสุขเรียบร้อย เพื่อยืนยันว่าว่าได้รับวัคซีนครบโดสแล้ว
🌟 https://t.co/PsJOHs8kes",วัคซีน,ไม่เดือดร้อน,0
เปิดประเทศ จะสำเร็จกว่านี้ ถ้าขอแค่ผลตรวจเป็นลบก่อนบิน และขอวัคซีนครบ และแค่โชว์สองอย่างนี้ตอนเช็คอินก่อนบินพอ,ไม่สบายใจ,ไม่เดือดร้อน,0
เผยสถิติในรอบเดือนตุลาคม เจ้าหน้าที่สามารถ #จับแรงงานด่างด้าวหลบหนีเข้าเมือง ซึ่งเป็นกลุ่มเสี่ยงที่จะนำเชื้อโรคเข้ามาประเทศในช่วงสถานการณ์ #โควิด19 และไทยเริ่ม #เปิดประเทศ 1 พ.ย.https://t.co/yfGhWbSDoB,ความเป็นอยู่,เดือดร้อน,2
คนตีกันแย่งคิวจนตำรวจมา กุแบบนี้ฉีดวัคซีนหรือกุอยู่ สน.,วัคซีน,เดือดร้อน,1
"วันนี้ตัวเลขลงฮวบเลย

คนฉีดวัคซีนได้เยอะจุง https://t.co/iG8k068czk",วัคซีน,เดือดร้อน,1
วัคซีนสองเข็มแล้วครับปลอดภัย นัดได้ครับ,วัคซีน,ไม่เดือดร้อน,0
"วัคซีนเป็นเหตุ เข็ม 2 AstraZinica
เดี๋ยวรู้เรื่องว่า รอดหรือร่วง
#คนธรรมดาที่ไม่ธรรมดา @ ที่ว่าการอำเภอกงไกรลาศ จังหวัดสุโขทัย https://t.co/Cfq4h41ygF",วัคซีน,ไม่เดือดร้อน,0
มึงแหกตาดูยะอีอนุทิน อีประยุทธ มึงเยี่ยแหละตัวสร้างความจราจล คนจะตีกันเพราะแย่งคิววัคซีน สนุกมากมั้ยอีส้นตีน,ไม่สบายใจ,เดือดร้อน,2
อีสัสคนเยอะยังงานปอย แต่วัคซีนกระปิดกระปอยสัสๆ 200 โดส เจอป้าคิว 1 อีก กุก็คิว 1 ป่ะมาตั้งแต่มะวาน เอเผ,วัคซีน,เดือดร้อน,2
กุงงมาก ตีกันเลยเหย็ดแม่ 200 โดสเนี่ย วัคซีนหรือขอทาน,วัคซีน,เดือดร้อน,2
จะเอาวัคซีนบริจาคไปขาย อ๋อ..คงจะเสรีภาพทุกบาททุกสตางค์แหละ,วัคซีน,เดือดร้อน,1
ทุกวันนี้ถามกันเธอฉีดวัคซีนยัง ไม่พอนะ ถามต่ออีก ฉีดของไรอะ  แล้วพอกุตอบว่าไม่ใช่ mRNA ปุ๊บ กุรู้สึกไร้ค่าไปเลย 55555,วัคซีน,ไม่เดือดร้อน,0
"❌❌ #ปิดการขาย_ปอมผสมชิสุห์_เมีย ❌❌ #Nōv_05 
ผู้ปกครองโอนเรียบร้อย @สมุทรปราการ 📝นัดรับ 5/11

👨‍⚕️ ตรวจสุขภาพ วัคซีน/ถ่ายพยาธิก่อนย้าย รับประกัน7วัน 

🙏ขอบคุณลูกค้าที่ไว้วางใจลูกหลานบ้านนมิ๊กวาง🙏

🐻#ขายจริง  🐶#ส่งจริง 🐼 #รีวิวเพียบ 🐶 https://t.co/bODrdyclZC",อื่นๆ,ไม่เดือดร้อน,0
เราก็จองmodernaไว้ แต่เลือกรับวัคซีนที่รัฐจัดสรรให้ก่อน เพราะถือคติอะไรมาก่อนเอาก่อน เพราะคาดการณ์แล้วmodernaน่าจะมาปลายปีหรือต้นปีหน้าเลย วัคซีนมาก็บูทเข็ม3สบายใจ #ขายสิทธิ์moderna,วัคซีน,เดือดร้อน,2
"@Oon9397_got7 ฉีดไม่เจ็บ... เร็วมาก พี่ก็กลัวเข็มถึงขั้นเป็นลม ฉีดวัคซีนครั้งแรกขอเขานอนฉีด พยาบาลน่ารักชวนคุยเบียดเบนความสนใจเราพอครั้งที่ 2 สบายเลย เพราะมันแป๊ปเดียวรวดเร็วจริง ๆ
 จิบน้ำบ่อย ๆ อย่าเกร็งและเคลียด .. สบาย สบาย 😊",วัคซีน,ไม่เดือดร้อน,0
วันฉีดวัคซีนจัดไปหนักๆ ทองสมทธ์และตามด้วยของหวาน https://t.co/JchHONQz5H,วัคซีน,เดือดร้อน,2
เด็กๆ อายุ 12-18 ปี เตรียมพร้อมเปิดเรียน ด้วยการเข้ารับการฉีดวัคซีนป้องกันโรคโควิด 19 กันนะคะ  เด็กๆที่ไม่ได้เรียนหนังสือในโรงเรียน สามารถลงทะเบียนผ่าน link ได้เลยจ้า  https://t.co/FC5o2cvysA https://t.co/WJKnHXMh5E,วัคซีน,ไม่เดือดร้อน,0
"พรุ่งนี้หยุดนะค่ะไปฉีดวัคซีน 
ขอบคุณลูกค้าที่ทักบอกนะค่ะ
ลูกค้าจะติดต่อ
Link:i,d
nadia1979 https://t.co/VZA8u2QLpv",วัคซีน,ไม่เดือดร้อน,0
"พบหมอ ก่อนฉีดวัคซีน คุณหมอให้ผ่านค่ะ ฉีดได้ แต่ต้องเพิ่มยา ใขมันในเลือด ขึ้นมา 271  โดนดุเล็กน้อย อิอิ ✌✌ @ Saraburi, Thailand https://t.co/WnsV2VgiJb",วัคซีน,ไม่เดือดร้อน,0
"วันนี้ “คุณหมอกู้เว่ย” มาช่วยป้าเล็กฉีดวัคซีน !!! 
คนเยอะ เป็นลมดีกว่า 
#เด็กบ้านเหม่ https://t.co/xK6ipjJAEI",วัคซีน,ไม่เดือดร้อน,0
วัคซีนมาถึงแล้วก็ยังมามีปัญหาเรื่องคิวฉีดอีก ยากเย็นจริงโว้ยยยยย,วัคซีน,เดือดร้อน,2
ขอนแก่นติดหลักร้อยทุกวัน ปทุมหลักสิบมาตั้งนานละ ตามมาตรการบอกวัคซีนครบไม่ต้องกักด้วยซ้ำ กูอยากเอามาตรการฟาดหน้าแม่ง อีไหนว่ากู,ไม่สบายใจ,เดือดร้อน,3
@w0849726872 ใช่ป่าววว วันนี้มาฉีดวัคซีน,วัคซีน,ไม่เดือดร้อน,0
"❌❌ #ปิดการขาย_ชิวาว่าแท้_เมีย ❌❌ #Nōv_04 
ผู้ปกครองโอนเรียบร้อย @ประชาชื่น 📝นัดรับ 3/11

👨‍⚕️ ตรวจสุขภาพ วัคซีน/ถ่ายพยาธิก่อนย้าย รับประกัน7วัน 

🙏ขอบคุณลูกค้าที่ไว้วางใจลูกหลานบ้านนมิ๊กวาง🙏

🐻#ขายจริง  🐶#ส่งจริง 🐼 #รีวิวเพียบ 🐶 https://t.co/mXan6sbnz2",อื่นๆ,ไม่เดือดร้อน,0
"📣ประกาศ!!! ฉีดวัคซีนเพื่อชาติกับ TOT Mobile เพียงเป็นลูกค้า tot mobile ส่งหลักฐานการฉีดวัคซีนแลกโค้ดส่วนลด #ShopeeTH มูลค่า 50.- ได้เลยจร้า! #ฉีดวัคซีนเพื่อชาติ 
#totmobile 
Link:https://t.co/uXfkQUyfbI https://t.co/oaFcSRwP2z",วัคซีน,ไม่เดือดร้อน,0
"⏩ แผนที่ผู้ติดเชื้อตามภูมิลำเนาจังหวัดสงขลา วันที่ 3 พฤศจิกายน 2564

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/vCxx0tgTml",รายงานสถานการณ์,ไม่เดือดร้อน,0
"📣 สถานการณ์โควิด-19 จ.สงขลา 

😷 พบผู้ป่วยในจังหวัด 454 ราย 

📌 รักษาหายกลับบ้าน 201 ราย

🖤 เสียชีวิต - ราย

#COVID19 #โควิดวันนี้
#โควิด19 
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/CuOnt116pa",รายงานสถานการณ์,ไม่เดือดร้อน,0
"รับงานพิกัดปลวกแดง
รับงานเองไม่ผ่านใคร 😍😄💖ตรวจทุกอาทิตย์ วัคซีนแล้ว 2 เข็มค่า 😊💕

ไลน์ Nanniiebunny 
โทร 0964607299 
#รับงานปลวกแดง
#ไซด์ไลน์ปลวกแดง 
#บ่อวิน #มาบยางพร #ตลาดลุงอ้วน #สะพานสี่ #หนองก้างปลา #ปลวกแดง #ckปลวกแดง #นัดเย็ดปลวกแดง #มาบตาพุต #ขายตัวปลวกแดง https://t.co/ArSraRihPU",อื่นๆ,ไม่เดือดร้อน,0
พาลูกชายมาฉีดวัคซีน #ไฟเซอร์ เข็มแรก~,วัคซีน,เดือดร้อน,1
@pran2844 ของฟรีไม่เร่งทำ ทีวัคซีนซิโนแวคของเสียเงินเร่งรัดซื้อ เพื่ออะไรคนไทยทั้งประเทศงงมากๆ,วัคซีน,ไม่เดือดร้อน,0
วัคซีน นักเรียน !!! และ อายุ 12-17ปี https://t.co/07HajUQeTn,วัคซีน,ไม่เดือดร้อน,0
"วันนี้ไปฉีดวัคซีนมา ขากลับเจอคนหน้าคุ้นๆด้วยค่ะ 😂😅 เจอตะวันสุดหล่อ 💙

#Tawan_V 💙💙 https://t.co/DjZ7ByEHJm",วัคซีน,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้เสียชีวิตของประเทศไทย วันที่ 3 พฤศจิกายน 2564 จำนวน 56 ราย

🖤 ขอแสดงความเสียใจกับครอบครัวผู้เสียชีวิตด้วยค่ะ

แหล่งข้อมูล : กระทรวงสาธารณสุข

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/TXfDUcdd4P",รายงานสถานการณ์,ไม่เดือดร้อน,0
"รายชื่อจังหวัดที่มีผู้ติดเชื้อ 10 อันดับแรก ประจำวันที่ 3 พฤศจิกายน 64

วันนี้ จ.สงขลา อันดับ 3‼️

❤ ขอความร่วมมือปฏิบัติตามมาตรการป้องกัน อย่างเคร่งครัดนะคะ

#COVID19 #วัคซีนโควิด
#โควิดวันนี้ #โควิด19
#แลบ้านแลเมือง
#PSUB #PSUBrodcast https://t.co/bM0RaV5o8p",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้ป่วยรายใหม่ ในพื้นที่ภาคใต้ 

ประจำวันที่ 3 พฤศจิกายน 2564

จ.สงขลา พบผู้ป่วยรายใหม่ จำนวน 454 ราย 

#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBrodcast https://t.co/LnhrfA63BM",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ได้คิววันและเวลาในการเข้ารับ
การฉีดModerna Vaccine เข็มแรก💉🧪
ฉีดวันเสาร์กลางเดือน พ.ย.2564…นี้..
จะได้ไป..ช็อปปิ้ง…ค่อยสบายใจหน่อยคะ
🥳🌝🌸👚🥿👟👜🎒👘🧦👒

แต่เป็นเข็มที่3..ต่อจากSinopharm2เข็ม
ตั้งแต่ 3 เดือนมาแล้วคะ
วัคซีนที่ดีและมีประสิทธิภาพคะ",วัคซีน,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/8J33xSHMDa",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/3DJzbMBtAd",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/8ttbDoUOET",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/clXsrQYLTo",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/dvj1cqyKLJ",อื่นๆ,ไม่เดือดร้อน,0
เชียงใหม่ อนุทิน ลงวันเดียว วัคซีน เปิดให้ฉีดเยอะมาก แต่ว่า แต่ว่า ยอดวันนี้จะ 500 แล้วเจ้าาาาาา #ขายสิทธิ์moderna https://t.co/2SzIvDODk6,วัคซีน,ไม่เดือดร้อน,0
"ตรวจโควิดได้ผลบวก หรือ atk = positive สามารถติดต่อเพื่อเข้ารับการตรวจ RT-PCR และรักษาในโรงแรมสนาม Hospitel ***โดยไม่มีค่าใช้จ่าย***
#ขายสิทธิ์moderna #โควิดวันนี้ #Covid19Thailand https://t.co/3aMxil15ZQ",การรักษา,ไม่เดือดร้อน,0
เรื่องโรคระบาดแบบนี้ คนจองวัคซีนทางเลือกไม่ทันเพราะเต็มแล้ว บางคนมันก็ยังจะหาทางโกงกันได้อีกนะ #ขายสิทธิ์moderna,วัคซีน,เดือดร้อน,2
เปิดจองวัคซีน โมดอนนา ประชาชนอยากได้ของดีๆ 2 เข็มก็จบ !! จ่ายตังก็จ่ายเอง โรงบาลประกาศได้มา 2000 จาก 70000 โอ้วเนาะ ชาติไหนจะได้ฉีด ??? #โมเดอร์นาอยู่ไหน,วัคซีน,เดือดร้อน,2
อีก 8 คน จะครบ 500 แล้วนะ #เชียงใหม่ #โควิด19 https://t.co/c70NygxDxL,ไม่สบายใจ,เดือดร้อน,1
พาคุณแม่มารับ #วัคซีนไฟเซอร์  เข็มที่2 ค่ะ ขอบคุณตัวเองที่สรรหาวัคซีนดีๆ ให้แม่ได้ @ โรงพยาบาลราชวิถี https://t.co/IUJDJhsp5i,วัคซีน,ไม่เดือดร้อน,0
"วันนี้ผมปรึกษาหารือในการ #ประชุมสภา เกี่ยวกับการลงทะเบียนวัคซีนเข็มเเรกไม่ได้ของชาวกทม. เเล้วถ้าใครอยากฉีดก็ต้องไปพึ่งกลไกอุปถัมภ์ของผู้ว่า ฯ และ กทม.
#โควิดกรุงเทพ #ก้าวไกล https://t.co/U1BgwKW0nC",วัคซีน,เดือดร้อน,2
อยู่พัทยานะคะ.....ฉีดวัคซีนก่อนนะค่าบบ https://t.co/EoD2wVRW3N,วัคซีน,ไม่เดือดร้อน,0
เลื่อนฉีดวัคซีนมา 2 รอบแล้วนะ สูนๆ,วัคซีน,ไม่เดือดร้อน,0
"มาตรวจเช็คอับประจำปี
- สุขภาพรวมๆแข็งแรงดี 
- ตับดี แรงดีปกติ
กินเหล้าต่อได้ เย้ ~ ❤

- จะมีเกินก็แค่ค่ากรดยูลิค แต่ก็เอาเถอะ กินไก่ต่อ!!
ลากลงน้ำแพร้บบ 😂

// พีคที่ ตอนกำลังฟังผล โดนหมอป้ายยาให้ฉีดวัคซีนไข้หวัดใหญ่

นี่ฟังๆแล้ว เออๆ ออๆ สรุป จ่ายเพิ่มแบบงงๆ 🤣🤣 https://t.co/PtUQc9h83L",การรักษา,ไม่เดือดร้อน,0
ตอนนี้สามารถไปรับเข็ม2ที่ไหนได้บ้างคะ  บ.โทรมาบอกให้หาเองเพราะปสค.ไม่รับเรื่องต่อให้ เนื่องจากเราหลุดคิวไป เพราะตอนได้คิวเราติดแล้วหายยังไม่ครบ3เดือน เข็ม1เป็น AZ  เราจะครบ 24/11 นี้ #วัคซีนโควิด #วัคซีนโมเดอร์นา,วัคซีน,เดือดร้อน,2
จองฉีดวัคซีน Moderna เรียบร้อย ได้คิวฉีด 18/11 🥺🙏🏻 ซักที ดีใจมาก ㅜ #THG #โมเดอน่า,วัคซีน,ไม่เดือดร้อน,0
รับฉีดวัคซีนในพื้นที่อำเภอเมืองสตูลวัคซีนขนาด 56 ฉีดเฉพาะสาวๆเท่านั้น,วัคซีน,ไม่เดือดร้อน,0
"หมอถาม:คราวก่อนที่บอกว่าเจ็บเป็นงัยบ้างคะ ดีขึ้นหรือยัง??
ผม:ก็ปกติดีครับ เข็มแรกไม่แพ้อะไร ไม่ต้องกินพารา
หมอ:หมอหมายถึง อกหักน่ะ! ดีขึ้นมั้ย
ผม:😄😁🤣
#เข็มสอง 
#ซิโนฟาร์ม 
#ฉีดยาให้ฉันตายไปเถอะหมอ 
#โควิด19 https://t.co/C9gHNMuAqQ",อื่นๆ,ไม่เดือดร้อน,0
ถ้าได้วัคซีน AZ+PZ สามารถบูสเข็ม 3 เป็นโมเดอร์ได้มั้ยคะ ถ้าไม่ได้จะได้ส่งต่อค่ะ #โมเดอร์น่าอยู่ไหน #โควิด19 #โมเดอร์น่า,วัคซีน,เดือดร้อน,1
@js100radio วัคซีน AZ เข็ม 2 ที่ เทศบาลบางบ่อ โดย รพ.บางบ่อ สมุทรปราการ https://t.co/hkWryfGz4y,วัคซีน,ไม่เดือดร้อน,0
มึงกูฉีดวัคซีน อาการข้างเคียงกูก็มีเนอะ นี่มาใครไม่เข้าเรียนหักคะแนน บอกพ่อมึงค่ะ มาเป็นกูไหม กูปวดหัวจะแตก ปวดหลังปวดตัวไปหมด ปวดตา ให้กูได้พักบ้าง เลิกตรรกะป่วย กูขอร้อง,วัคซีน,เดือดร้อน,2
"#โควิดวันนี้ 
#โควิดเชียงใหม่

ปรับสูตรแล้วจ้าาาา #AstraZeneca  x #วัคซีนไฟเซอร์ https://t.co/blCS1kRLHE",วัคซีน,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/DSISFL3ozc",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/zlgdJ55VAv",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/i2VqPaSEQM",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/BNzu2nyeNM",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/RVk4UMjFXM",อื่นๆ,ไม่เดือดร้อน,0
"จิระ นวดเพื่อสุขภาพ
รับนวดทั้งในและนอกสถานที่
พิกัดบางบัวทอง นนทบุรี และกทม.
📌มีค่าเดินทางตามมิเตอร์
📌พนักงานฉีดวัคซีนแล้ว
⏳10.00-23.00น 
💬 jira7844
#ร้านนวดจิระ
#บางบัวทอง
#บางใหญ่
#ไทรน้อง
#แคราย
#รัตนาธิเบศร์
#เวสเกต
#สุดสายรถไฟฟ้าสายสีม่วง https://t.co/wXIiMtHR51",อื่นๆ,ไม่เดือดร้อน,0
"วัคซีนเข็ม 2 ละจ้า (@ เมเจอร์ ซีนีเพล็กซ์ เซ็นทรัล ปิ่นเกล้า in Bangkok Noi, Bangkok) https://t.co/KXPQ6GxnwU",วัคซีน,ไม่เดือดร้อน,0
รู้สึกหน่วง ๆ อะ.... ไม่ใช่เพราะวัคซีน​นะ แต่เพราะความรักที่ไม่ชัดเจน อร๊างงงงงง @ สถานีกลางบางซื่อ • 𝙱𝚊𝚗𝚐 𝚂𝚞𝚎 𝙶𝚛𝚊𝚗𝚍 𝚂𝚝𝚊𝚝𝚒𝚘𝚗 https://t.co/5KOR2d6dYY,ไม่สบายใจ,ไม่เดือดร้อน,0
"📌สรุป คำสั่งคณะกรรมการโรคติดต่อจังหวัดเชียงราย ที่ 82/2564
🚩เรื่อง กำหนดมาตรการปฏิบัติต่อผู้เดินทางมาจากต่างจังหวัด เข้าพื้นที่จังหวัดเชียงราย
#โควิด19 
#เชียงราย https://t.co/8rDkPZPuby",รายงานสถานการณ์,ไม่เดือดร้อน,0
"เรียนเชิญฉีดวัคซีนแบบ walk in ได้ช่วงเช้านี้  ณ ที่ว่าการอำเภอสูงเม่น มีเภฯสุดสวยคอยเสริฟวัคซีนให้ท่านอยู่นะคะ
ปล.ตอนนี้วัคซีนสูตรหลักของประเทศไทยคือ sinovac + astrazeneca ค่ะ @ ที่ว่าการอำเภอสูงแม่น จ.แพร่ https://t.co/0Vp2fWHNfm",วัคซีน,ไม่เดือดร้อน,0
พานิสิตมาฉีดวัคซีน ทำหน้าที่ครับไปออฟฟิตค่อยลุยงานต่อ✌️ https://t.co/j1D5XFkNoD,วัคซีน,เดือดร้อน,1
"“ความปลอดภัยของพนักงานและลูกค้าเป็นเรื่องสำคัญอันดับหนึ่ง” 

🌟 ไอริสอุดรธานี พนักงานได้ฉีดวัคซีนแล้วทุกคน เพื่อความปลอดภัยของพนักงานและลูกค้า
🌟 พนักงานทุกคนได้รับวัคซีนแล้วมีใบรับรองจากกระทรวงสาธารณะสุขเรียบร้อย เพื่อยืนยันว่าว่าได้รับวัคซีนครบโดสแล้ว
🌟 https://t.co/8qIBjlfeK8",วัคซีน,ไม่เดือดร้อน,0
"📣เปิดรับ Walk in ฉีดวัคซีน สำหรับผู้ที่มีอายุ 18 ปีขึ้นไป และมีภูมิลำเนาในจังหวัดเชียงใหม่💉🦠

💢เข้ารับการฉีดวัคซีนเข็มที่ 1 AstraZeneca และเข็มที่ 2 Pfizer ห่างกัน 4-12 สัปดาห์ หรือเข็ม 2 เป็น AstraZeneca ได้ในกรณีจำเป็น https://t.co/C1oMtUCo4X",วัคซีน,ไม่เดือดร้อน,0
มึงยอมรับแล้วนะว่าวัคซีนที่มึงเลือกมาแต่แรกชาวโลกเค้าไม่ยอมรับ และมันไม่เพียงพอต่อการป้องกัน ต้องบูส โถ่ขำอีสัส พูดอะไรไม่คิดถึงสลิ่มที่ดีเฟ่นให้มึงเป็นปีๆเลย เวทนา https://t.co/gFBr3grfoN,วัคซีน,เดือดร้อน,2
"มอร์นิ่งคะ 💟💟
#นวดน้ำมันบางใหญ่​​
#นวดรัตนาธิเบศร์ 
#นวดพระราม5
#นวดนนทบุรี
#นวดแคราย
#นวดปากเกร็ด
#นวดลาดปลาดุก
#นวดไทรน้อย 
#นวดราชพฤกษ์ #นวดอิสระ 
#เฮียเก๊าทีมงานคนขี้เมื่อย 
🆔ติดต่อ patty5429 
✅ได้รับวัคซีน Astra เรียบร้อยคะ
✅ตรวจโควิคทุกๆสัปดาห์นะคะ https://t.co/yaf7w3lHyz",อื่นๆ,ไม่เดือดร้อน,0
ในทางการแพทย์ก็เข้าใจว่าวัคซีน mRNA มีประสิทธิภาพ มันเป็น rule in form แต่คุณก็ต้องคิดเรื่อง rule in use ว่าคนมีพฤติกรรมที่ชอบอะไรๆที่มันสดวก alway use ผมกำลังจะบอกคุณว่า ยา 💊 มีความสะดวกกว่า 10-20 เท่า แม้ประสิทธิภาพจะด้อยกว่า แต่จะให้ positive spillovers ที่มากกว่า,วัคซีน,ไม่เดือดร้อน,0
"แอบมาขอกำลังใจค่า นุชจะพาลูกไปฉีดวัคซีน ฟซ วันนี้ กังวลมากเลย เพิ่งมีข่าวน้องนักเรียน 12ขวบไปเมื่อวาน😞

#เป๊กผลิตโชค",วัคซีน,ไม่เดือดร้อน,0
"@joyyy_wd 🙏ขอฝากเมตตา #พังยายกิมฮง  ด้วย
นะคะ🙏🙏🙏 #วิกฤติช้างไทย 
#ช้างตกงาน #โควิด19 #เราต้องรอด
#ป้อนผลไม้ช้างออนไลน์ https://t.co/FLsfXDQjCw",อื่นๆ,เดือดร้อน,1
รอรับคิวฉีดวัคซีน ศูนย์ประชุมเชียงใหม่ เวลา 7:27 นาที #เชียงใหม่ #ฉีดวัคซีนโควิด19 https://t.co/NCq70Fcwf4,วัคซีน,ไม่เดือดร้อน,0
