Sentence,types,Sentiment,levels
@ssamsammy_ ใบฉีดวัคซีนครบ 2 เข็มละก็บัตรปชช กูเข็มเดียวแต่โมเดอร์น่าเค้าให้เข้า,วัคซีน,เดือดร้อน,2
@ssamsammy_ ฉี่แตกตรงหน้าร้านอะกูย่า กุยื่นแม่งทุกอย่าง ผลตรวจ ใบวัคซีน บัตร อีเวง 4445555555,อื่นๆ,ไม่เดือดร้อน,0
ดุมากยื่นทั้ง atk ทั้งใบฉีดวัคซีน ถึงได้เข้ากราบโมเดอร์น่าต๊ะ https://t.co/johLx180rC,วัคซีน,ไม่เดือดร้อน,0
@thestandardth ตรรกะทางสังคมของคนคับแคบทางสันดานที่เปลี่ยนแปลงไม่ได้ ทั้งที่มันเป็นสิทธิโดยสมบูรณ์ของบุคคที่จะอยู่ด้วยกันเป็นครอบครัวโดยไม่เฉพาะหญิงและชายเท่านั้น..วัคซีนมึงยังไคว้เลย ทำไมการแต่งงานคนหลากหลายทางเพศจะทำไม่ได้..,ไม่สบายใจ,เดือดร้อน,2
"แผนที่ผู้ติดเชื้อตามภูมิลำเนาจังหวัดสงขลา วันที่ 3 ธันวาคม 2564

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBrodcast https://t.co/pjU1NowtBk",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩สถานการณ์โควิด-19 จ.สงขลา 

😷 พบผู้ป่วยในจังหวัด 312 ราย 

📌 รักษาหายกลับบ้าน 379 ราย

 🖤 เสียชีวิต - ราย

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/TaiC5BTKdI",รายงานสถานการณ์,ไม่เดือดร้อน,0
ได้ฉีดเข็มแรกแล้ว เข็มแรกก็ได้วัคซีนไฟเซอร์เลย  กลัวเข็มจากคนที่ฉีดก่อนหน้า ตื่นเต้นก็ตื่นเต้น #covid_19 #vaccinatedandhappy #phizervacine @ Asiatique The Riverfront (เอเชียทีค เดอะ ริเวอร์ฟร้อนท์) https://t.co/O0bfzh5gnM,วัคซีน,ไม่เดือดร้อน,0
หมดแรงเฉยเลยวัคซีนเล่นกูละหรอ55,วัคซีน,เดือดร้อน,1
"ถึงคิว #พชฏ กับพ่อ
ฉีดวัคซีน​ไข้หวัดใหญ่
@patrickandrita #PatPachata
#MyLuck #FluVaccine
#Influenza #FluJab https://t.co/AvWaAl88It",วัคซีน,ไม่เดือดร้อน,0
"ถึงคิว #พชฏ กับพ่อ
ฉีดวัคซีน​ไข้หวัดใหญ่
@patrickandrita #PatPachata
#MyLuck #FluVaccine
#Influenza #FluJab @ โรงพยาบาล สมิติเวช สุขุมวิท Samitivej Sukhumvit Hospital https://t.co/ySzQMnNJqa",วัคซีน,ไม่เดือดร้อน,0
"รับงานพิกัดปลวกแดงค่ะ 😽💖
วัคซีนแล้ว 2 เข็มค่า 

ไลน์ Nanniiebunny 
โทร 0964607299 
#รับงานปลวกแดง
#ไซด์ไลน์ปลวกแดง 
#บ่อวิน #มาบยางพร #ตลาดลุงอ้วน #สะพานสี่ #หนองก้างปลา #ปลวกแดง #ckปลวกแดง #นัดเย็ดปลวกแดง #มาบตาพุต #ขายตัวปลวกแดง https://t.co/XQLTKDV9Gq",อื่นๆ,ไม่เดือดร้อน,0
คงจะลืมไปว่า รัฐบาลฯกู้เงิน มาเพื่อซื้อวัคซีนฯ และอีกหลายสิ่ง ใน กระทรวงสาธารณสุข แต่เอาของที่รัฐฯ ซื้อมาด้วยเงินกู้ ไปแจกเนี่ยนะ ไม่ว่าจะด้วยเหตุผลอะไรก็ตาม ถือว่าใช้ไม่ได้จริงๆ คราวนี้ https://t.co/tXkyUyBjJD,ไม่สบายใจ,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้เสียชีวิตของประเทศไทย วันที่ 3 ธันวาคม 2564 จำนวน 33 ราย

ขอแสดงความเสียใจกับครอบครัวผู้เสียชีวิตด้วยค่ะ

แหล่งข้อมูล : กระทรวงสาธารณสุข

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/HSACBsxa4m",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩ รายชื่อจังหวัดที่มีผู้ติดเชื้อ 10 อันดับแรก ประจำวันที่ 3 ธันวาคม 64

วันนี้ จ.สงขลา อันดับ 3‼️

❤ ขอความร่วมมือปฏิบัติตามมาตรการป้องกัน อย่างเคร่งครัดนะคะ

#COVID19 #วัคซีนโควิด
#โควิดวันนี้ #โควิด19
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/N4WoxCpicV",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้ป่วยรายใหม่ ในพื้นที่ภาคใต้ 

ประจำวันที่ 3 ธันวาคม 2564

จ.สงขลา พบผู้ป่วยรายใหม่ จำนวน 312 ราย 

#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBrodcast https://t.co/xISBZiG35q",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ว่างพร้อมรับงาน
💉วัคซีนครบ
👫ไม่เร่งไม่รีบฟิวแฟน
💥โปรรวมห้อง+ถุง
สนใจทัก 🆔️penneung0501
#รับงานราชบุรี",วัคซีน,ไม่เดือดร้อน,0
อีกสองอาทิตย์ต้องมาฉีดวัคซีนที่นี่ ร้านรวงย้ายไป 70% ได้,วัคซีน,ไม่เดือดร้อน,0
"ถามว่าเดือนหน้ายุ่งมั้ย​ ก้น่าจะเหนื่อยมาก​ ขับรถทุกที่​ แทบจะไม่ได้ขายของ
ไหนจะฉีดวัคซีน https://t.co/og6geO1TB1",ไม่สบายใจ,เดือดร้อน,1
เอาละไงๆๆๆๆๆ ต้องเก็บตังค์เท่าไหร่ ต้องลางานกี่วัน ไปเกาต้องกักตัวไหม  ต้องฉีดวัคซีนเข็ม 4 เพิ่มไหม และที่สำคัญ!!!! จะจองบัตรคอนได้ยังงายยยยยยย แว๊กๆๆๆๆ 😭😭😭https://t.co/aiWzmBePCJ,ไม่สบายใจ,ไม่เดือดร้อน,0
"อากาศดีนะ มาสิ💦(iDไลน์2257eve)รีบมานะ อมสดเสียวขย่มมันๆ
ฉีดวัคซีนครบแล้วจร้า #รับงานราชบุรี #ตัวเมืองราชบุรี #slราชบุรี #นัดเย็ดราชบุรี บายพาสราชบุรี https://t.co/jV4mS1Bjop",อื่นๆ,ไม่เดือดร้อน,0
วัคซีนชิโนฟาร์มได้ไหมครับ๕๕๕ https://t.co/9kjDl4keYS,วัคซีน,ไม่เดือดร้อน,0
"🥰สาวสองรับงานสวิงกิ้ง2-1  ฉีดวัคซีนแล้วตัวเล็กขาวสวยงานดีราคาเบาๆ #สาวสองรับงานลาดพร้าว
#สาวสองคอลเสียว #รับงานบางกะปิ #รับงานลาดพร้าว
#รับคอลเสียว #รับงานรามอินทรา
 #รับงานรามคำแหง
#สาวสองรับงานรามคำแหง
สนใจแอดไล   spyza69 https://t.co/DTOhpO2zW6",อื่นๆ,ไม่เดือดร้อน,0
จะได้กินไหมกาแฟ นึกว่าต่อแถวฉีดวัคซีน,วัคซีน,เดือดร้อน,1
"ส่งต่อวัคซีน Moderna 1 เข็ม รพ.ในเครือ THG 1,650 บาท (ไม่บวกเพิ่ม) เนื่องจากได้รับวัคซีนครบแล้วครับ 🤣😊 #ขายสิทธิ์moderna #ขายสิทธิ์โมเดอร์น่า #ขายสิทธิ์วัคซีน #โมเดอร์นาTHG #โมเดอร์น่า https://t.co/iJ7gLm0z89",วัคซีน,ไม่เดือดร้อน,0
@Sanook06469087 หลังปีหน้าเลยค่ะ   รอฉีดวัคซีนอีหเข็มก่อนค่ะ,วัคซีน,เดือดร้อน,1
"รับงานพิกัดปลวกแดงค่ะ 😽💖
วัคซีนแล้ว 2 เข็มค่า 

ไลน์ Nanniiebunny 
โทร 0964607299 
#รับงานปลวกแดง
#ไซด์ไลน์ปลวกแดง 
#บ่อวิน #มาบยางพร #ตลาดลุงอ้วน #สะพานสี่ #หนองก้างปลา #ปลวกแดง #ckปลวกแดง #นัดเย็ดปลวกแดง #มาบตาพุต #ขายตัวปลวกแดง https://t.co/Ff5PRmEQZs",อื่นๆ,ไม่เดือดร้อน,0
"งาน form to feeling ปากคลองตลาด 
เป็นการร่วมงาน คณะสถาปัตยกรรมศาสตร์ ศิลปากร,HUI Team Design, Saturate Designs ตลาดยอดพิมาน ชุมชนย่านปากคลอง ทำให้เกิดความสวยงามของแสงสี และดอกไม้ครับ ค่าเข้าคือ ดอกไม้ภายในตลาด ก่อนเข้างานมีตรวจการฉีดวัคซีน 
#formtofeeling #ReviewThailand #bangkok https://t.co/Y4Vs90PXSj",อื่นๆ,ไม่เดือดร้อน,0
ฉีดเข็มสาม...คนน้อย เป็นระเบียบ มาปุ๊บฉีดปั๊บหลัง self declare ไม่มีลำใย วัด BP วนไปมาเหมือนบางทีี...ฉีดวัคซีนนะไม่ได้มารับเคโมไม่ต้องเล่นใหญ่มากก็ได้ @ สถานีกลางบางซื่อ • 𝙱𝚊𝚗𝚐 𝚂𝚞𝚎 𝙶𝚛𝚊𝚗𝚍 𝚂𝚝𝚊𝚝𝚒𝚘𝚗 https://t.co/VI61GYIqve,วัคซีน,ไม่เดือดร้อน,0
"ให้บริการวัคซีนในชุมชน  Pfizer  เข็มที่ 1 ในกลุ่มประชาชนทั่วไป  600 ราย 
ปล.มีแพทย์น้องมายืนคอยแตะมือพี่ https://t.co/PAyUDhS3FM",วัคซีน,ไม่เดือดร้อน,0
ฉีดวัคซีน​มาเมื่อวาน(Pfizer)ไม่มีเอฟเฟ็กต์​ใด​ ๆ​ ทั้งสิ้น​ ตะกี้เลยขอออกกำลังกายหน่อยคาดิโอด้วยการเดิน​ สักพักวูบร้อนขึ้นมาทั้งตัวเลยแฮะ​ ตอนนี้ปวดหัวนิดนึง​ แว้กกกกกกกกกเพราะความดื้อล้วน​ ๆ,วัคซีน,ไม่เดือดร้อน,0
"ว่างพร้อมรับงาน
💉วัคซีนครบ
👫ฟิวแฟน ไม่เร่ง
💥โปรรวมห้อง+ถุง
สนใจทัก 🆔️penneung0501
#รับงานราชบุรี",วัคซีน,ไม่เดือดร้อน,0
พบแล้ว สาเหตุที่ฉีดวัคซีนโควิด-19 #AstraZeneca แล้วเกิดลิ่มเลือดอุดตัน … https://t.co/1nfd9LuE8V,วัคซีน,ไม่เดือดร้อน,0
"ได้รับวัคซีนแล้ว ก็ควรใช้ชีวิตประจำวันอย่างระมัดระวังด้วยนะครับ , mask ใส่ให้ถูก กระชับ หากชื้น หรือขาด ควรเปลี่ยน และไม่ควรใช้ซ้ำนะครับ",วัคซีน,เดือดร้อน,1
คนมาฉีดวัคซีนเยอะจัดวันนี้,วัคซีน,เดือดร้อน,1
"#พชริตา ฉีดวัคซีน​ไข้หวัดใหญ่
@patrickandrita #RitaPacharita
#MyLunar #FluVaccine #Influenza
#FluJab https://t.co/VKv2J3X0TF",วัคซีน,ไม่เดือดร้อน,0
ไม่เห็นดูหลักฐานการฉีดวัคซีนเลย แค่ถามเฉยๆว่าฉีดแล้วนะคะ 🤣🤣🤣 https://t.co/JDRyIHV25a,วัคซีน,ไม่เดือดร้อน,0
มีคนแคปอวดบอกได้เร็ว ดีจังได้ส่งให้่คุณ @Rachadaspoke ดู เพราะตอนนี้เข็ม3 ของ az+az ให้คนที่ครบ 5-6 เดือนก่อน แต่เคสนี้คือยังไงค่ะ  #บางปะกอก8 #วัคซีนเข็ม3 #วัคซีนโควิด https://t.co/CvJiCsixZU,อื่นๆ,ไม่เดือดร้อน,0
นโยบายก็ไม่ควรจะไปกีดกันหรือเข้มงวดกว่าเดิม ถ้าเชื้อมันกลายพันธุ์และอ่อนแอลงแล้ว คนติดเชื้ออาการไม่รุนแรงแล้ว แถมมันยังไล่งับสายพันธุ์ที่รุนแรง มีเหตุผลอะไรที่ต้องพัฒนาวัคซีนตัวใหม่เปลี่ยนเป็นยารักษาแบบทุกคนเข้าถึงจะไม่ดีกว่ารึ ! เกิดคุณไปพัฒนาวัคซีนแล้วมันกลายพันธุ์อันตรายล่ะ!,ไม่สบายใจ,ไม่เดือดร้อน,0
"หนาวจนแก้มเย็น ลองเอาจมูกมาแตะดูก็ได้ 😍
    🧸 #ปอมผสมชิสุห์ 🧸 #ลูกสาวคนสวย 
✨✨ อ้วนกลม ขาสั้น รวมๆแล้วคือดีย์ ✨✨
ราคาจัดโปร 4,900 วัคซีน ถ่ายพยาธิ(มีสมุด) https://t.co/6r7RYcF6Iy",อื่นๆ,ไม่เดือดร้อน,0
@DarksidePat @piglet_sweetie 5555 พักก่อนนะคับ โดนด่าแล้ว ฉีดวัคซีนกลับมายังไม่ได้พักตับเลย,วัคซีน,ไม่เดือดร้อน,0
"หนาวจนแก้มเย็น ลองเอาจมูกมาแตะดูก็ได้ 😍
    🧸 #ปอมผสมชิสุห์ 🧸 #ลูกสาวคนสวย 
✨✨ อ้วนกลม ขาสั้น รวมๆแล้วคือดีย์ ✨✨
ราคาจัดโปร 4,900 วัคซีน ถ่ายพยาธิ(มีสมุด) https://t.co/7QBSxGTPUb",อื่นๆ,ไม่เดือดร้อน,0
ไม่มีวัคซีนใช้ เครียดครับ!! @gobgbby,วัคซีน,เดือดร้อน,1
สวมแมสไว้ก่อนแหละป้องกันได้ระดับหนึ่ง แม้จะการฉีดวัคซีนครบ 3 โดส แล้วก็ตาม ช่วงนี้แม่สะเรียง แม่ฮ่องสอนโควิดยังไม่คลี่คลาย #เพื่อความสบายใจทั้งสองฝ่าย #ผ่อนคลายด้วยการนวด #ผ่อนคลายด้วยปากและลิ้น #ขอบคุณที่ไว้ใจ #น้องมาเที่ยวทุ่งบัวตอง https://t.co/ktM6VZj9Jx,ความเป็นอยู่,ไม่เดือดร้อน,0
"วันนี้ค่าวัคซีน ค่ายา ค่ารถ ค่าอาหารสูตรใหม่ ค่าของเล่น ก็คือ 1 พันบาทพอดี // อายุมั่นขวัญยืนนะลูกรัก!!!
#airbus ✈ https://t.co/m8jZ5sKw82",วัคซีน,ไม่เดือดร้อน,0
"เมื่อวานนี้ ศ. 03 11 64 หลังจากรับวัคซีนโควิด-19แล้ว สักครู่หนึ่งก็มีความหิวข้าวแบบหิวจริง และหิวจัง จัดหมูคุโรบูตะไปเลย ครับ 🧸
ป.ล. เห็นหุ่นยนต์เสิร์ฟอาหาร (delivery robot ; bellabot) นึกถึงโรงแรมหนึ่งที่ประเทศสิงคโปร์ จะมีหุ่นยนต์นำน้ำดื่มมาให้ที่ห้องพัก ครับผม https://t.co/qbGYZOCKYG",วัคซีน,ไม่เดือดร้อน,0
โอนสิทธิ์ที่ รพ ตอนแรกบอก 1-3 วัน ช้าสุดไม่เกิน 7 ตอนนี้จะ 2 อาทิตย์แล้ว มันติดอะไรนักหนา เลิกขายวัคซีนล็อตใหม่แล้วเคลียร์อันเก่าให้เสร็จก่อนเถอะ ทุเรด #เกษมราษฎร์,ความเป็นอยู่,เดือดร้อน,2
ปราโมทย์ วัคซีนทางเลือก https://t.co/kPhdVXQU6H,วัคซีน,ไม่เดือดร้อน,0
แงงงงงงง น็อคสลบวัคซีน ได้เห็นหน้าพี่นูแล้ว ตอนนี้ยุ่นต่อยมวยก็ไหว 😭😭😭,วัคซีน,เดือดร้อน,1
"⏩ รายละเอียดผู้เสียชีวิตของ จังหวัดสงขลา วันที่ 4 ธันวาคม 2564

ที่มา : สำนักงานสาธารณสุขจังหวัดสงขลา

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง 
#PSUB #PSUBrodcast https://t.co/Y2AHShBsAH",รายงานสถานการณ์,ไม่เดือดร้อน,0
"แผนที่ผู้ติดเชื้อตามภูมิลำเนาจังหวัดสงขลา วันที่ 4 ธันวาคม 2564

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBrodcast https://t.co/tXMdn8ug4O",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩สถานการณ์โควิด-19 จ.สงขลา 

😷 พบผู้ป่วยในจังหวัด 325 ราย 

📌 รักษาหายกลับบ้าน 426 ราย

 🖤 เสียชีวิต 5 ราย

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/uV77xTOmVR",รายงานสถานการณ์,ไม่เดือดร้อน,0
เดินไปซื้อผัก ทำกับข้าวพรุ่งนี้หยุด 1 วันหลังจากทำงานมา6วันเต็ม วันจันทร์ไม่หยุดนะค่ะ🙄ได้ยินพยาบาล(รพ.เอกชน )มาซื้ออาหารและประชาสัมพันธ์ บอกร้านขายผักให้ไปฉีดวัคซีน ฟรี ต่างด้าวมีบัตรไม่มีบัตรได้หมด เหลือ7เข็ม เดี๋ยววัคซีนจะหมดอายุ 🙄,วัคซีน,เดือดร้อน,2
"กระทรวงแรงงาน  เตรียมเยียวยา กลุ่มคนทำงานกลางคืน นักร้อง นักดนตรี  3 กลุ่ม ประกอบด้วย.. 

ที่มา  กระทรวงแรงงาน

#ศูนย์บริหารสถานการณ์โควิด19
#ศูนย์ข้อมูลCOVID19
#ฉีดวัคซีนหยุดเชื้อเพื่อชาติ https://t.co/DXR7sar7qX",ความเป็นอยู่,ไม่เดือดร้อน,0
เห็นพี่ชายพาลูกไปเที่ยวแล้วงง พี่ไม่เป็นอะไรเหรอ ก็แบบไม่ฉีดวัคซีนพร้อมกัน เจอกันตรงที่รอดูอาการ,ไม่สบายใจ,เดือดร้อน,1
@petermke หลายอย่างหลายเหตุผล ก็ก่อนหน้านี้รัฐบาลก็จงใจไม่เอาวัคซีนคุณภาพดีมาให้ กั๊กต้องใช้อันที่รัฐบาลบังคับกว่าจะยอมให้มีวัคซีนคุณภาพดีมาก็เพราะโควิดระบาดหนักคุมไม่อยู่ก่อนหน้านี้รู้จักคนฉีดแล้วตายก็เลยไม่ฉีด ขอรอก่อนพอเอาวัคซีนทางเลือกเข้ามาก็ต้องจองคิวรอเป็นชาติจนตอนนี้ยังไม่ถึงคิวเลย,ไม่สบายใจ,เดือดร้อน,2
✌️ วัคซีนAZ https://t.co/KwoVaEyq22,วัคซีน,ไม่เดือดร้อน,0
นี่หลังฉีดวัคซีน(แอสต้า) ปจด มาไวขึ้น 2 สัปดาห์ ตอนแรกงงมาก เพราะปกติกินยาคุม ปจด จะมาตรงมาก แต่อยู่ๆก็เลือดออก นึกไปนึกมา เออเห็นประเด็นเรื่องนี้อยู่ มาหาอ่านย้อนหลัง ใช่จริงด้วย! จิตตกอยู่ตั้งนาน 😩 https://t.co/ICMeNbm03J,วัคซีน,เดือดร้อน,1
@shmeaa กำลังจะทวิตถามว่าตายห่ายัง แต่พอเห็นแบบนี้ เค วัคซีนไม่แย่เหมือนที่สลิ่มบอก5555555,อื่นๆ,ไม่เดือดร้อน,0
ในซอยติด #รับปริญญา #โควิด19 https://t.co/cUulLIPA1D,อื่นๆ,ไม่เดือดร้อน,0
กูยังโดนฉีดวัคซีนเลย https://t.co/rlgrAMYxod,วัคซีน,ไม่เดือดร้อน,0
คู่ ชญ เค้าก็ไม่มีลูกกันก็มี สวัสดิการของรัฐที่ให้มา คนมีทางเลือก เค้าก็เลือกไม่รับ แค่ผ่อนบ้านก็โงหัวไม่ขึ้นแล้วไหนจะเลี้ยงดูพ่อแม่ รัฐไม่ได้คิดเผื่อเราเลย พอเราอยากมีอนาคตกับใคร รัฐยังมาจัดแจง ข้าวไม่ได้หาให้กิน วัคซีนก็ซื้อฉีดเอง ยังจะมา… #ศาลรัฐธรรมนูญเหยียดเพศ https://t.co/BG3F8saNcO,ไม่สบายใจ,เดือดร้อน,2
#รับนวดบุรีรัมย์ ค่ะร้านสบายนวดเพื่อสุขภาพเปิดให้บริการทุกวันค่ะ หมอนวดสาวสวยให้เลือกพร้อม เด็ก รับงานให้เลือก น้องๆทุกคนฉีดวัคซีนครบโดสกันทุกคนค่ะมีบริการนอกและในสถานที่สนใจติดต่อสอบถาม นวดสบายผ่อนคลายเชิญร้านเราเลยจร้า 0982905527 แอดไลน์ตามเบอร์โทรค่ะ https://t.co/M4VYQ1WeOZ,อื่นๆ,ไม่เดือดร้อน,0
"ก่อนเข้างาน #MotorExpo2021 ทุกประตูทางเข้า จะสแกนบัตร ที่จะมีข้อมูลในการฉีดวัคซีน 2 เข็ม หรือผลตรวจ ATK พร้อมบัตรประชาชน ก่อนจะได้เข้าด้านในพื้นที่จัดงาน
VDO : #teera_n https://t.co/nrhMYtQWnh",วัคซีน,ไม่เดือดร้อน,0
"บรรยากาศ #MOTOREXPO2021 ครั้งที่ 38 แนวคิด ""TIME to ENJOY!""
ที่ IMPACT Challenger เมืองทองธานี ช่วงเช้าวันเสาร์ที่ 4 ธันวา ภายใต้มาตราการป้องกันโควิด-19 ที่มีเงื่อนไขว่า ผู้เข้างานต้องฉีดวัคซีนแล้ว 2 เข็ม หรือมีผลตรวจ ATK (มีบริการตรวจหน้างานเสียเงินเอง)
#teera_n https://t.co/nlSIn8AfkD",วัคซีน,ไม่เดือดร้อน,0
"บรรยากาศ #MOTOREXPO2021 ครั้งที่ 38 แนวคิด ""TIME to ENJOY!""
ที่ IMPACT Challenger เมืองทองธานี ช่วงเช้าวันเสาร์ที่ 4 ธันวา ภายใต้มาตราการป้องกันโควิด-19 ที่มีเงื่อนไขว่า ผู้เข้างานต้องฉีดวัคซีนแล้ว 2 เข็ม หรือมีผลตรวจ ATK (มีบริการตรวจหน้างานเสียเงินเอง)
#teera_n https://t.co/qTfcS97mJ8",วัคซีน,ไม่เดือดร้อน,0
พาคุณเพี้ยนมาฉีดวัคซีนน,วัคซีน,ไม่เดือดร้อน,0
"ว่างพร้อมรับงาน
💉วัคซีนครบ
👫ไม่เร่งไม่รีบฟิวแฟน
ไม่มีมัดจำ จ่ายจบหน้างาน
💥นาทีโปรวันหยุด
สนใจทัก 🆔️penneung0501
#รับงานราชบุรี",วัคซีน,ไม่เดือดร้อน,0
"สถานเอกอัครราชทูต ณ กรุงเบอร์ลิน เผยแพร่เอกสารว่าเยอรมันถอดไทยออกจากกลุ่มประเทศเสี่ยงสูงแล้ว แต่การเดินทางเข้าเยอรมัน ยังต้องมีผล PCR ฉีดวัคซีนครบโดส (ไม่รวม Sinovac, Sinopharm) https://t.co/yjQXjHYEr7",วัคซีน,ไม่เดือดร้อน,0
ปีเกิดชงต้องบูชาพญานาค //รู้ตัวอีกทีของมูเต็มแขนแทนที่วัคซีนแล้วจ้า,วัคซีน,เดือดร้อน,2
พาน้องมาฉีดวัคซีนเข็มแรก เริ่มเลออ https://t.co/snlOkJv2RZ,วัคซีน,ไม่เดือดร้อน,0
ฉีดวัคซีนเข็มแรกขอให้คุณพระคุณเจ้าคุ้มครองลูกด้วยเทอญ สาธุๆ #วัคซีนโควิด #ฉีดวัคซีน #Pfizer https://t.co/nrXuV06HVt,วัคซีน,ไม่เดือดร้อน,0
สวัสดีภูเก็ต!!!ได้บินครั้งแรกใน2ปี ความยุ่งยากในการเดินทางเพิ่มเติมช่วงโควิดคือต้องมีผลการรับรองการฉีดวัคซีนบนแอพหมอพร้อม/กินอาหารเครื่องดื่มบนเครื่องไม่ได้ ต้องปิดแมสตลอดเวลา (จะได้ของว่างลังจากเครื่องลงจอดเท่านั้น) https://t.co/oZaCYOjdbP,วัคซีน,ไม่เดือดร้อน,0
นวดนาบฟิว​เพื่อน​ฟิว​แฟน​ไม่​เร่งรีบ​บริการ​เป็นกันเอง​ค่ะ​ฉีดวัคซีน​4เข็ม​แล้ว​ค่ะ​สะอาด​ปลอดภัย​ตรวจโควิดทุกๆๆอาทิตย์​ค่ะเลีย​น้องสาว​ได้​สะอาด​กลิ่นหอม​ค่ะ​ไร้กังวล​อม​ลึก​สุด​ซอ​ย​รับ​คอล​เสียว​รับ​งาน​ที่​ห้อง​ส่วนตัว​สะอาด​ปลอดภัย​มี​ที่จอดรถ​สะดวก​สบาย​นะ​ค่ะ​ลาดพร้าว​130 https://t.co/q3BDuKGh1V,วัคซีน,ไม่เดือดร้อน,0
"#โอไมครอน ตอนนี้กระจายไปทั่วทุกประเทศของยุโรปตะวันออกแล้ว

#โควิดสายพันธุ์ใหม่ #โควิด19 #โควิดวันนี้ #โควิด19วันนี้ https://t.co/QEwhFskqlL",ไม่สบายใจ,เดือดร้อน,1
@pokrath ผมว่าข้อนี้คนส่วนใหญ่ที่พูดก็เข้าใจถูกแล้วนะครับ คือหมายถึงมันกันติดไม่ได้ 100% ถึงฉีดแล้วก็ติดได้ ซึ่งก็สอดคล้องกับข้อมูลนี้ คนที่เข้าใจว่าฉีดวัคซีนแล้วไม่ติดแน่ๆ ต่างหากที่เข้าใจผิด,วัคซีน,ไม่เดือดร้อน,0
ฉีดวัคซีนละตื่นเช้าค่ะ นอนอืดไม่ไหว หิวข้าวอีก ฉีดมากินทั้งวัน ปกติก็กินเยอะอยู่ละ นี่แม่งกินไม่หยุดปากเลย,วัคซีน,เดือดร้อน,1
เรียกตามเลขในใบที่ได้จากจุดลงทะเบียน นั่งรอเรียก. เราได้ช่อง 7 พี่คนฉีดมือเบามากกก ที่สุดในบรรดา 4 เข็มละ *กราบตัก 🙇🏻‍♀️ ฉีดเสร็จนั่งดูอาการ 30 นาที รอเรียกชื่อรับบัตร ปชช.กับเอกสารรับรองฉีดวัคซีนในไทย (vaccine certificate แบบในหมอพร้อม) ละกลับบ้าน. รวมๆ ใช้เวลาไม่ถึง ชม.โอเคเลยแหละ https://t.co/ID32XB4n0A,วัคซีน,ไม่เดือดร้อน,0
เล่า #โมเดอร์นา เข็มสองในร่าง คิว 29k กว่า (จาก ค.เดิมฉีดต่อจาก walgreens ต้น พย.) คอยเข้าไปดูคิวว่างในระบบ รพ.จนได้วันนี้ 9 โมง ที่จอดรถพอมีบ้าง คนเยอะแค่ช่วงลงทะเบียน ของ รพ.วิภาฯ แนะให้ลงประเมินอาการมาก่อนได้ไวขึ้น ผ่านคัดกรองก็มารอจุดฉีดวัคซีน (ต่อ) https://t.co/I7yJlYujkS,วัคซีน,ไม่เดือดร้อน,0
แหะๆอีก 2 วันวัคซีนครบแล้วเดี๋ยวเจอเลย @vckcoolspace ทวิตหารุกล่วงหน้าค้าบบบ,วัคซีน,ไม่เดือดร้อน,0
"(ต่อ)
🚸ผู้ใช้เส้นทางถนน #เพชรเกษม หลีกเลี่ยงเส้นทางดังกล่าว
🛂 ผู้เข้างานต้องปฏิบัติตามมาตรการป้องกัน #โควิด19 ของ #ศบค https://t.co/E14zWIw3AR",รายงานสถานการณ์,ไม่เดือดร้อน,0
@cartoon__tb วุ่นๆหนะค่ะพี่ตูน . หมา เจ้าตัวที่เอามาเลี้ยงคู่กะเจ้าแก้วมันโดนรถชนตาย ลูกหมาก็โดนหมากัดตาบอดตอนนี้หายแล้ว เมื่อวาน พา แม่หมาทั้ง2ไปทำหมั่นค่ะ เหลือฉีดวัคซีนให้เด็กๆอีก8 ตัวค่ะ พอโตก็เอาไปทำหมั่นอีกค่ะ น่าจะกระเป๋าฉีก 🥲เวลาก็หมดไปกะดูแลหมาค่ะ😬เดี๋ยวปีใหม่ก็ได้หยุดเยอะๆก่อนค่ะ,ไม่สบายใจ,เดือดร้อน,1
@belldelagua WHO กังวลในกลุ่มคนที่ไม่ได้รับวัคซีนมากกว่า ว่าจะมีอาการหนัก,วัคซีน,ไม่เดือดร้อน,0
