Sentence,types,Sentiment,levels
แมส2 ชั้นต้องมาแล้วนะแม่ เนื่องจากผลงานรัฐบาล New high ตลอด คาดการณ์สิ้นเดือนสูงกว่านี้ #โควิดวันนี้ https://t.co/4OiQodxvNc,ความเป็นอยู่,เดือดร้อน,2
ที่ตรวจโควิด https://t.co/aZcWGDWk42,การรักษา,ไม่เดือดร้อน,0
@golferic1 หลังโควิดซา ครูกอล์ฟต้องเปิดการท่องเที่ยงเชิงความงามแล้ว,อื่นๆ,ไม่เดือดร้อน,0
"ยอดคนตายเพิ่มทุกวันไม่มีทีท่าว่าจะลดลงเลย
วันนี้75คน วันหน้าแตะ100คนเลยมั้ย ไอ่พวกหน้าเหี้ย ยอมรับสักทีว่ามึงคุมไม่ได้แล้ว ลาออกไปใช้เงินที่ขูดเลือดกับภาษีพวกกุไปเหอะ ส้นตีน โมโห !!! #ทําบุญประเทศ #ทวงคืนค่าโมเดอน่า #โควิดวันนี้",ไม่สบายใจ,เดือดร้อน,2
ระวัง!! แอคนี้โกงค่ะ @bbpurplr โอนเงินเเล้วไม่ส่งของ แถมบล็อก ชื่อบัญชีกสิกร ณัฏฐณิชา บุญประกอบ ขอให้ติดโควิดตาย! ปล.แอคนี้ลงขายตู้เย็น คุชชั่นลาเนจ #laneigecushion  #ส่งต่อคุชชั่น #เตือนภัย #ตู้เย็น #ที่ม้วนผม #ส่งต่อที่ม้วนผม #เครื่องม้วนผม #ที่ม้วนผมอัตโนมัติ #VividVogue https://t.co/vCNI5KA00H,อื่นๆ,เดือดร้อน,2
"โควิดวันนี้… นิวไฮทั้งผู้ติดเชื้อและผู้เสียชีวิต

— ติดเพิ่ม 7,058
— เสียชีวิต 75 ราย https://t.co/0DGJwN6CAs",รายงานสถานการณ์,ไม่เดือดร้อน,0
ไหนใครจะเปิดประเทศ ภายใน 120 วัน วันนี้มียอดผู้ติดเชื้อ 7000 คน จะทำได้มั้ยนะ ทำไดีหรือเปล่า ?  #โควิดวันนี้,ไม่สบายใจ,เดือดร้อน,1
ถึงจุดที่คนป่วยโควิดอยากได้เตียง ต้องแจ้งพี่มาร์คทาง FB เพื่อให้รถมารับก่อนจะเสียชีวิตคาบ้านแล้วสินะ โรงพยาบาลเราจะรับได้อีกกี่วันกันนะ,การรักษา,เดือดร้อน,2
ถ้ารพ.เปิดให้บุคคลทั่วไปเข้าตรวจคัดกรองจริงๆยอด น่าจะแตะหลักหมื่นหรือทะลุมสกกว่านี้ นี่ขนาดได้รับตรวจให้ ยังแตะเจ็ดพัน #โควิดวันนี้ #ดูแลตัวเองนะคะ,การรักษา,เดือดร้อน,2
มาค่ะ เดี๋ยวมารีวิวคอลไซน์ ขอเอาตัวรอดจากชีวิตวันนี้แบบไม่ติดโควิดก่อนนะคะ,อื่นๆ,ไม่เดือดร้อน,0
"รัฐบาลเก่งจริง ทำนิวไฮ ทุกวัน
#โควิดวันนี้ https://t.co/8MKFccVcIK",ไม่สบายใจ,เดือดร้อน,2
ไต่ระดับ #โควิดวันนี้ #โควิด19 https://t.co/a7HWFoPJ5e,อื่นๆ,ไม่เดือดร้อน,0
@sorkorlaov2 ถึงฉีดก็ตาย ถ้าถึงคราวตาย อสม.แถวบ้านฉีควัคซีนครบสองเข็มติดโควิดตายค่ะ,วัคซีน,เดือดร้อน,2
"คิดว่าได้มากกว่านี้นะ ถ้าเปิดให้ตรวจโควิดได้โดยที่ไม่ต้องปิดบัง 
มันควรได้ตรวจทุกคนแล้วไหม https://t.co/vwwIN6KwsB",การรักษา,เดือดร้อน,1
"#ผนงรจตกม 
ยอดผู้ติดเชื้อโควิด-19 
วันพฤหัสบดีที่ 8 กรกฎาคม 2564
รวม 7,058 ราย จำแนกเป็น
ติดเชื้อใหม่ 6,990 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 68 ราย
หายป่วยกลับบ้าน 4,978 ราย
ผู้ป่วยสะสม 279,367 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 75 ราย
#ศูนย์บริหารสถานการณ์โควิด19 https://t.co/GRJKuY34nq",รายงานสถานการณ์,ไม่เดือดร้อน,0
#โควิดวันนี้  8 กรกฎาคม 65 ติดเชื้อทะลุเจ็ดพัน ตาย75 #ข่าวโควืด #โควิด #COVID19 https://t.co/hTCOWFXPLo,รายงานสถานการณ์,ไม่เดือดร้อน,0
"7, 058 ราย ยอดหมื่นน่าจะไวๆนี้ เหี้ยเอ้ยยย โควิดวันนี้",ความเป็นอยู่,เดือดร้อน,2
"ยอดติดเชื้อและยอดเสียชีวิต​ นิวไฮ​ อีกแล้ววว

#COVID19 #โควิดวันนี้ #โควิด19 #โควิด19วันนี้ https://t.co/AEIhZrXQEe",ไม่สบายใจ,เดือดร้อน,1
"การฟื้นตัวจากโควิดอยู่อันดับ 118 จาก 120 ประเทศ
ผู้ป่วยอาการหนักพุ่งขึ้นไปอยู่อันดับ 11 
#เรื่องเล่าเช้านี้",การรักษา,เดือดร้อน,2
ข่าวฝากค่ะ #โควิดวันนี้ #วัคซีนโควิด #โควิด19 https://t.co/bxohCJTN8i,วัคซีน,ไม่เดือดร้อน,0
อยากไปเที่ยว แต่ก็กลัว โควิด😥😥 https://t.co/7pjIm8nbwO,ไม่สบายใจ,เดือดร้อน,1
"เห็นด้วยครับท่านนายก ประเทศเราต้องการทำบุญประเทศครั้งใหญ่
หากท่านลาออกไปได้ และยุบสภาด้วย จะเป็นบุญกุศลอย่างยิ่งกับคนไทยและลูกหลานของพวกเราในภายภาคหน้าครับ ท่านตัดสินใจโชะเดียว ถือว่าทำบุญประเทศครั้งมหึมาเลยครับ #ทําบุญประเทศ #ทวงคืนค่าโมเดอน่า #โควิดวันนี้ #ไฟเซอร์ https://t.co/mvqyhYbNma",ความเป็นอยู่,ไม่เดือดร้อน,0
ด่ารัฐบาลจัดการเรื่องคนติดโควิด เรื่องวัคซีน แต่ตัวเองแฮ่ดไปทั่วโดยไม่จำเป็น อันฟอลเถอะตัวเรา ดีที่สุด.😊😊,ไม่สบายใจ,เดือดร้อน,2
"คุณจำได้ไหมว่าคุณเข้าร่วมทวิตเตอร์เมื่อใด เราจำได้! #MyTwitterAnniversary

โอ้โห เอาจริงเพิ่งมาเข้าทวิตจริงจังก็ตอนโควิดนี่แหละ!!! https://t.co/1pcdBki5me",อื่นๆ,ไม่เดือดร้อน,0
"@cscit783 ปลอดภัย ๆ จากโควิดทุกคน
โอมเพี้ยง ๆ
Morning คร้าบ",อื่นๆ,ไม่เดือดร้อน,0
ใครเคยลงฉีดวัคซีนกับดีแทคแล้วไม่ได้ไปฉีดบ้าง ??? #โควิดวันนี้,วัคซีน,เดือดร้อน,1
หันกลับมาดูที่ไทย ยอดเพิ่มขึ้นทุกวัน #ผนงรจตกม #โควิด19 #วัคซีน อยู่ำหน?  😷       😷 https://t.co/yg5dDHBpvU,ไม่สบายใจ,เดือดร้อน,1
#ล็อกดาวน์ ขอข้อมูลทีครับ ว่าทุกวันนี้ยอดตรวจโควิดวันละกี่คน,การรักษา,เดือดร้อน,1
@AmaratJeab ถึงว่า เค้าไม่กลัวโควิด แต่เค้ากลัว ลัมปีสกิน นี่เอง,อื่นๆ,ไม่เดือดร้อน,0
@vorachatMD หมอเราเลือกได้อยุ่เหรอคะ..แถวบ้านยังรอคิวเข็มแรกอยุ่เลยค่ะ  กลัวโควิดก็ต้องเดินต่อ,วัคซีน,เดือดร้อน,1
"สาระน่ารู้”ป้องกันโควิด-19 ในสถานดูแลผู้สูงอายุ”
ที่มา;โรงพยาบาลจุฬาลงกรณ์ สภากาชาดไทย https://t.co/LShd2sn4eQ",การรักษา,ไม่เดือดร้อน,0
"ย้อนกลับไปดูไอจีสตอรี่ตัวเอง

ช่วงปีที่แล้วยังมีช่วงที่โควิดหยุดระบาด ได้ไปไซท์ต่างจังหวัด ไปเที่ยวในประเทศ

ช่วงสองปีที่แล้ว เป็นปีสุดท้ายที่เดินทางต่างประเทศได้

คิดถึงการเดินทางจัง",ความเป็นอยู่,ไม่เดือดร้อน,0
อยู่ๆก็เริ่มเจ็บคอ ไม่รู้เพราะเมื่อคืนเม้ากับเพื่อนมากไปหรือฉันติดโควิด,ไม่สบายใจ,เดือดร้อน,1
"10/07/64
ฟังเพลงเพราะๆ ไม่เครียดกับโควิด &amp;วัคซีน ผ่อนคลายบ้างค่ะ
เพื่อตัวเอง ปฎิบัติตามมาตรการอย่างเคร่งครัด 
“สุขภาพของเรา ต้องดูแลด้วยตัวเราเอง “
“อยู่บ้าน หยุดเชื้อ เพื่อชาติ”
One Way Ticket
https://t.co/dKw6EFisLk",อื่นๆ,ไม่เดือดร้อน,0
"เมืองไทย
มีวัคซีนอยู่2ตัว
ตัวใคร กับ ตัวมัน
 #โควิดวันนี้ #ประยุทธ์ออกไป",วัคซีน,เดือดร้อน,1
@gamerxxthiti ส่วนพี่เลื่อนไปแหลมผักเบี้ย รอบที่ล้านแปด เพราะโควิดทำธีสีสไม่ได้ อยู่คณะเหงาๆ หาข้าว ก๋วยเตี๋ยวกินก็ไม่ได้เลย,ความเป็นอยู่,เดือดร้อน,2
"ในที่สุดเสียงของสลิ่มก็กลายเป็นกระแสรองของการเมืองไทย พูดจาอะไรมาตอนนี้แทบจะไม่มีคนสนใจ
 #โควิด19 #สลิ่ม",ไม่สบายใจ,เดือดร้อน,1
เกาะเต่า จะสวยแบบที่ retweet มั้ยนะ แปลนมาตั้งแต่ พ.ค. เลื่อนแล้วเลื่อนอีก โควิดกว่าจะหมดคงสิ้นปี ก็หน้ามรสุมพอดี เลื่อนยาวไปปีหน้าเลยละกัน… 🧐🧐🧐🧐🧐,ความเป็นอยู่,เดือดร้อน,2
"ใกล้ชิด ผู้ติดเชื้อโควิด 12วันแล้ว
ยังไม่มีอาการ หิวกาแฟแต่ไม่กล้าใช้แม่ให้ออกไปซื้อหวะเดวโดนด่าอีก 555555555",ไม่สบายใจ,ไม่เดือดร้อน,0
"ศบค. พบติดเชื้อโควิดวันนี้พุ่งกระฉูด 9,326 ราย ตายเพิ่ม 91 คน … https://t.co/ozLXHidQNP",รายงานสถานการณ์,ไม่เดือดร้อน,0
เนี่ย​ อยากรู้​ว่าอีพวกผู้นำประเทศ​เห็นแยบนี้แล้วพวกมันคิด​ มันสำเหนียกได้หรือยังคะ​ ตรวจโควิดฟรีต้องไม่ใช่แบบนี้​ ไม่ใช่อนาถา​แบบนี้​ #อย่าทำเหมือนประขาชนเป็นขอทาน #เงินเดือนมึงภาษีกู #ตรวจโควิดฟรี #วัคซีนโควิด #ล็อกดาวน์กรุงเทพ #ล็อกดาวน์ https://t.co/RoVoIhlzOc,ไม่สบายใจ,เดือดร้อน,1
"ศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019

ผู้ติดเชื้อโควิด-19 เพิ่ม 9,326 ราย
- ติดเชื้อใหม่ 9,134 ราย
- ติดเชื้อในเรือนจำ 192 ราย
รักษาหายป่วย เพิ่ม 3,841 ราย
เสียชีวิต 91 ราย

#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/4Gusc3ptfA",รายงานสถานการณ์,ไม่เดือดร้อน,0
"แม่สอนว่า "" อย่าไปหลงวัตถุนิยม มีงานทำก็เก็บหอมรอมริบไว้ "" ช่วงโควิดสงสารคนเป็นหนี้จัง",อื่นๆ,เดือดร้อน,1
"#โควิดวันนี้ ยังคงส่งผลกระทบกับชีวิต ปากท้อง การทำมาหากินทุกหย่อมหญ้า เราคงทำได้ดีที่สุดคือช่วยเหลือกันให้มากที่สุดเท่าที่จะทำได้ #ชุมชนชวนซื้อ สนับสนุนสินค้าจากชุมชนส่งตรงถึงมือทุกท่าน⤵️
https://t.co/ZyiIQKtb11 https://t.co/6J3LV5ADsh",ความเป็นอยู่,ไม่เดือดร้อน,0
"อดคิดไม่ได้ว่าถ้าเรามีการจัดการที่ดีกว่า​นี้ ถ้าวัคซีน​พร้อมกว่านี้ ถ้าปิดกั้นการระบาดได้มากกว่านี้ เหตุการณ์​ที่น่าเสียใจ​แบบนี้คงไม่เกิดขึ้น
#​โค​วิด​19 #ล็อคดาวน์กรุงเทพ",ไม่สบายใจ,เดือดร้อน,2
ตอนนี้หลอนเรื่องโควิดไปหมด ขนาดงานยังลาบ้างไปบ้าง,ไม่สบายใจ,เดือดร้อน,1
"สาระน่ารู้”ในช่วงโควิด-19 หากมีอาการดังนี้ไม่ควรปล่อยไว้ รีบไปพบแพทย์ด่วน”
ที่มา;โรงพยาบาลรามาธิบดี https://t.co/Sm7w7iLYyg",การรักษา,ไม่เดือดร้อน,0
"ยิ้มรับล็อกดาวน์ #covid_19 #lockdown 
โรงแรมสำหรับแมว  CAT HOTEL https://t.co/zxRQGBXqWi  

😽 เพราะเราเป็นโรงแรมแมวที่รักเจ้านายของท่านทาสที่สุดในโลก 😽  

📲 Line: https://t.co/tzOoPnPg6n
☎ 081-440-0222 https://t.co/8gSVJ3V4TA",อื่นๆ,ไม่เดือดร้อน,0
รอโควิดซาคราวนี้พี่ไปหาแน่ๆค่ะ น่ารักไม่ใหวแล้วน้องสุ #หลงรักสาวอ้วน #นัดเย็ดสาวอ้วน #ชอบเย็ดสาวอ้วน #นัดเย็ด https://t.co/BqawvfuyS8,อื่นๆ,ไม่เดือดร้อน,0
@chaturon @WassanaNanuam อ้าว…..ท่านคับ ลุงแกหาทางแก้ปัญหาโควิดจนสำเร็จ กำลังให้ลูกน้องแกดำเนินการอยู่ ใจเย็นๆซิคับท่าน ภายในวันสองวันนี้ ปชช.ก็จะได้สบายใจแล้ว ลุงแกให้ทำบุญประเทศคับ,อื่นๆ,ไม่เดือดร้อน,0
"@B6J8vOk6HFDIhup @Thairath_News จะทำไรได้ยุบแล้ว ทำเพื่อไรประชาชนเขาบอกเอาวัคซีนที่ดีมีคุณภาพ. แก้ปัญหาโควิด. ยุบกระทรวงสาธารณสุขแก้ปัญหาอะไร. คนมันทำงานไม่ดีโทษกระทรวง. เฮ้อ....,,,,,อะไร",ไม่สบายใจ,เดือดร้อน,1
"ทำความเข้าใจอาการผู้ป่วยโควิด-19 
3 ระดับ  ระดับไหน รักษาที่ไหน 🏥
.
อ่านต่อ https://t.co/Ots3iqHRLz https://t.co/AFbwIxWkAv https://t.co/nvWaFwVreU",การรักษา,ไม่เดือดร้อน,0
"@b2utygyu แอดแม่สื่อ รวบรวม ที่ติดต่อต่างๆ ขอความช่วยเหลือหาเตียง หารถ โควิด 19 มาใน tweet นี้นะคะ

กด link เข้า profile @BangkokMatching บน twitter 
นะคะ ตรง pin tweet มีรวม list ต่างๆ ใหม่ๆ อีกเยอะ และ update เรื่อยๆค่ะ

ขอให้คุณไม่ต้องใช้มันนะคะ

https://t.co/BL220A7Ro2",หาความช่วยเหลือ,ไม่เดือดร้อน,0
ประเทศแห่งพิธีกรรม พิธีรีตรองแม้แต่สถานการณ์โควิด  #โควิดวันนี้,ความเป็นอยู่,เดือดร้อน,1
"@MewMePhung @MSuppasit Good Mewning 💛จ๊ะน้องผึ้งมีความสุขสดชื่นแจ่มใสรักษาสุขภาพด้วยนะจ๊ะช่วงนี้โควิดระบาดหนักมากๆ เป็นห่วงนะจ๊ะ
@MSuppasit 
#MewSuppasit 
#มิวศุภศิษฏ์ 
#วันเสาร์เรามาบอกรักมิว",อื่นๆ,ไม่เดือดร้อน,0
"ยังจะอยู่ต่ออีก 3 เดือนหรือครับ
#โควิด19  #นายกส้นตีนคนเชียร์ก็ส้นตีน  #วัคซีนโควิด19",ไม่สบายใจ,เดือดร้อน,1
"""จ่ายภาษีแบบบังคับ แต่รับสวัสดิการแบบชิงโชค"" ประเทศไทย มาถึงจุดๆนี้ได้ยังไง จุดที่ประชาชนเสียภาษี ให้ประเทศชาติแต่กลับต้อง ใช้เพียงแค่เศษเสี้ยวการบริการ รอตรวจ รอรักษา แม้กระทั่งตายก็ต้องรอ 😡เราคือคนไทยคนหนึ่ง ที่เห็นภาพนี้แล้ว รันทดใจ เหลือเกิน 😡 #ประยุทธ์ออกไป #โควิดวันนี้ https://t.co/rwrjDt0z1Z",การรักษา,เดือดร้อน,1
@Farmer93700067 อรุณสวัสดิ์ ขอให้ปลอดโรค ปลอดภัย จากภัยโควิดครับ😷😷😷,อื่นๆ,ไม่เดือดร้อน,0
"91 ศพของผู้เสียชีวิตประจำวันที่ 10 ก.ค. 64 กับการทำลายสถิติสูงที่สุดของการระบาดโรคคิดเชื้อไวรัสโคโรน่า 2019 ในประเทศไทย https://t.co/LdAXczP8Zj

10.07.2564
+9326 ติดเชื้อเพิ่ม
+91 ตาย

#โควิด19
#ขอคืนไม่ได้ขอทาน
#ล็อกดาวน์กรุงเทพ https://t.co/C6AnT1IETX",รายงานสถานการณ์,ไม่เดือดร้อน,0
"#โควิดวันนี้  10กรกฏาคม ยังพุ่งสูงทำลายสถิติต่อเนื่อง ติดเชื้อใหม่ 9,326 เสียชีวิต91 #โควิด19 #COVID19 https://t.co/RCyJKTCira",รายงานสถานการณ์,ไม่เดือดร้อน,0
กรมอุตุวิทยา เตือน #ฝนตก ทั่วไทย ระวังน้ำท่วมฉับพลัน กรุงเทพฯ70% ตอนนี้เวลา 8.49น.เขตบางกะปิมีฝนตกแล้วครับ  https://t.co/lrdKRbW95I #โควิด19 #โควิดวันนี้  #ออฟกัน,รายงานสถานการณ์,ไม่เดือดร้อน,0
@CholanatV เช่นกันนะครับ สุขกายสุขใขปลอดโรค ปลอดภัยจากโควิดครับ😷😷,อื่นๆ,ไม่เดือดร้อน,0
"จริงไหมไม่รู้ แต่วันนี้ที่รอคอย ;-; 
#ประกันสุขภาพ #ประกันชีวิต
#เมืองไทยประกันชีวิต #โควิด19 #โควิดวันนี้ #โควิด19วันนี้ https://t.co/kVmXWKlJsD",อื่นๆ,ไม่เดือดร้อน,0
บอกให้เขาสู้ บอกให้เขาต้องอดทน คุณไม่มีวันรู้หรอกว่า เขาสู้ เขาทนมามากแค่ไหนแล้ว #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน #โควิดวันนี้,ไม่สบายใจ,เดือดร้อน,2
ช่วงนี้เสพข่าวโควิดมากๆแล้วหดหู่อ่ะทำไมคนในประเทศเราต้องมาเจออะไรแบบนี้คนติดคนตายเยอะขึ้นทุกวันวัซีนที่ได้ฟรีก็ไม่มีประสิทธิภาะรัฐบาลก็ห่วยแก้ปัญหาแบบเด็กเล่นของเล่นไม่มีมาตรการช่วยเหลือชาวบ้าน ออกเถอะง่ายสุด #โควิด19วันนี้,ไม่สบายใจ,เดือดร้อน,2
ถ้า รบ. ลาออกจะอวยยศให้เท่าพลอากาศเอกฟูฟู1 วัน เอาสิถือว่าทำบุญประเทศ #โควิด19,ความเป็นอยู่,ไม่เดือดร้อน,0
กรมแพทย์แผนไทยฯ เปิดให้ติดต่อสอบถามเรื่องการใช้ฟ้าทะลายโจรในการรักษาโควิด Line id : @fahdtam Tel : 0655045678,การรักษา,ไม่เดือดร้อน,0
"พุ่งทำสถิติ ต่อเนื่อง ใกล้เเตะหลักหมื่น ตาย ใกล้เเตะ หลัก 100
ผู้ติดเชื้อโควิด-19👹 10 กค.
รวม 9,326 ราย
ติดเชื้อใหม่ 9,134 ราย
ติดเชื้อในเรือนจำ 192 ราย
ผู้ป่วยสะสม 297,969 ราย (ตั้งแต่ 1 เมษายน)
หายป่วย 3,841 ราย
 (ตั้งแต่ 1 เมษายน) ตาย  91 ราย 
#Covid19 #โควิด19 #ล็อคดาวน์ https://t.co/PDpn65F7R2",รายงานสถานการณ์,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันเสาร์ที่ 10 กรกฎาคม 2564
รวม 9,326 ราย จำแนกเป็น
ติดเชื้อใหม่ 9,134 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 192 ราย
ผู้ป่วยสะสม 297,969 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 3,841 ราย
หายป่วยสะสม 216,492 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 91 ราย https://t.co/037WedqCNy",รายงานสถานการณ์,ไม่เดือดร้อน,0
@Da61856299 ขนาดคนรวยฉีดวัลชีแล้วยังติด แล้วคนจนไปรอการการตรวจเชื้อที่วัดพระศรีตรงจุดบางแขน ข้ามวันข้ามคืนจะเหลืออะไร..มีใครตอบคำถามของคนจนได้บาง..#โควิดวันนี้ #ล็อกดาวน์ #,การรักษา,ไม่เดือดร้อน,0
"ตามที่สายการบินให้ความร่วมมือรัฐบาลหยุดบินชั่วคราว เพื่อควบคุมการระบาด COVID-19

เพื่อบรรเทาผลกระทบของผู้โดยสารที่อาจตกค้างที่ปลายทาง สายการบินฯ จึงขอประกาศคงการให้บริการสำหรับเที่ยวบิน ในวันที่ 10-11 กรกฎาคม 2564 

ตรวจสอบรายละเอียดเพิ่มเติมที่ https://t.co/er9XR3c8nQ https://t.co/rskM1gannt",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ด่วน! ยอด 'โควิด-19' วันนี้ ยิ่งวิกฤติ! พบเสียชีวิตสูง 91 ราย ติดเชื้อเพิ่ม 9,326 ราย
https://t.co/YiYO9nlSJ7 https://t.co/wDMDR8Oc38",รายงานสถานการณ์,ไม่เดือดร้อน,0
"แพทย์แนะนำ Home Isolation กักตัวอยู่บ้านอย่างไร เมื่อติดโควิด-19

https://t.co/V5rh3YRyhK https://t.co/aX4ZB8dMUW",การรักษา,ไม่เดือดร้อน,0
"⏩ บริษัท ขนส่ง จำกัด ประกาศงดเดินรถในเส้นทางสายใต้

📌 ตั้งแต่ 10-25 กรกฎาคม 2564

https://t.co/bBfUxxm4fb 

#บขส. #สายใต้
#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/iCVvr36Jo9",รายงานสถานการณ์,ไม่เดือดร้อน,0
"10 ก.ค.64 
เสียชีวิต 91 คน
ติดเชื้อ 9,326 คน
#ล็อกดาวน์กรุงเทพ #โควิดวันนี้ #โควิด #COVID19 https://t.co/ZE3LCi1lw2",รายงานสถานการณ์,ไม่เดือดร้อน,0
อนาถแท้ ประเทศไทย😤😭 #โควิดวันนี้,ไม่สบายใจ,เดือดร้อน,1
"“ฟ้าทะลายโจร”หมดสต็อค""รพ.เจ้าพระยาอภัยภูเบศร""ยอมรับคนแห่ซื้อป้องโควิด
https://t.co/M1AK96SVUe https://t.co/ydRBXvDYEO",การรักษา,ไม่เดือดร้อน,0
"⏩ บริษัทไทยแอร์เอเชียประกาศระงับการให้บริการเส้นทางบินภายในประเทศชั่วคราว

ตั้งแต่วันที่ 10 - 31 กรกฎาคม 2564

***ขอบคุณข้อมูลจากบริษัทไทยแอร์เอเชีย

#ไทยแอร์เอเชีย 
#COVID19 #วัคซีนโควิด
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/fx7cXCZrov",รายงานสถานการณ์,ไม่เดือดร้อน,0
วันนี้กลับบ้านแล้ว คงอีกนานกว่าจะได้เจอพี่เตพี่นิวอีก😂 คิดถึงมากๆๆนะ โควิดหายจะรีบกลับมา อยู่ทางนี้ดูแลตัวเองด้วยนะคะ 💙 #Tawan_V #Newwiee @Tawan_V @new_thitipoom https://t.co/xlr5VQQKQ3,อื่นๆ,ไม่เดือดร้อน,0
ห้ามออกจากบ้านถึงตี 4 แต่รถสาธารณะจะวิ่งตั้งแต่ตี3 ควยยยยย มีประเทศเหี้ยเนี่ยประเทศเดียวแหล่ะ ที่ผู้บริหารสูงสุดคิดได้แบบนี้ #รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน #โควิด19,ความเป็นอยู่,เดือดร้อน,2
ยังต้องไปทำงาน #มนุษย์เงินเดือน #มนุษย์โรงงาน #โควิดวันนี้ #ล็อกดาวน์ #ล็อกดาวน์ที่ไม่ล็อก,ไม่สบายใจ,เดือดร้อน,1
"""เพราะวัคซีนที่ดีที่สุด ยังไม่ใช่ที่เรามี""
ขอไว้อาลัยแด่ผู้เสียชีวิตจาก COVID-19
และขอสนับสนุนให้เปลี่ยนวัคซีนหลักเป็น mRNA 
เพื่อหยุดการแพร่กระจายเชื้อไม่ให้เสียหายรุนแรงมากไปกว่านี้ 

#ฉีดวัคซีนฟรีให้ประชาชนคนไทย
#ต้องการmRNAvaccineอย่างทั่วถึง https://t.co/4bSzvDlX3m",วัคซีน,เดือดร้อน,1
@mLJvAkYLLCJ69EY's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,อื่นๆ,ไม่เดือดร้อน,0
@Ov0iioRBS1jXK9v จริงงับแต่คงไปไม่ได้ง่ะเพราะโควิด,อื่นๆ,เดือดร้อน,1
โควิดรุนแรงมากคนลำบากกันไปหมดจะอดตายวันไหนก็ยังไม่รู้....รัฐบาลก็เฮงซวยคนเชียร์ก็ส้นตีน,ไม่สบายใจ,เดือดร้อน,2
"@js100radio 08:28 น. พุทธมณฑลสาย3 ฟ้าครึ้ม ฝนตกเล็กน้อย-ปานกลางค่ะ 
🌧🌧
#โควิด19  #สวมหน้ากาก",รายงานสถานการณ์,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 
วันที่ 11 ก.ค 2564 รวม 9,539ราย
เสียชีวิต 86 ราย 😷😷😷
#COVID19 #สวมหน้ากาก #โควิด19",รายงานสถานการณ์,ไม่เดือดร้อน,0
"🇹🇭 ยอดผู้ติดเชื้อโควิด-19 📆
วันอาทิตย์ที่ 11 กรกฎาคม 2564
รวม 9,539 ราย จำแนกเป็น
ติดเชื้อใหม่ 9,436 ราย
ติดเชื้อภายในเรือนจำ/ที่ต้องขัง 103 ราย
ผู้ป่วยสะสม 307,508 ราย (ตั้งแต่ 1 เมษายน)
หายป่วยกลับบ้าน 4,053 ราย
หายป่วยสะสม 220,545 ราย (ตั้งแต่ 1 เมษายน)
เสียชีวิต 86 ราย
#ศบค",รายงานสถานการณ์,ไม่เดือดร้อน,0
"""โจ นูโว"" เปรียบว่า เราอยู่ลำเดียวกัน...
ค่ะ ใช่ ลำเดียวกัน แต่มีการแบ่งชนชั้น ระดับบนๆ คือ Privileged

#โควิด19
#ออกไปอีษัตริย์
#ออกไปอีสัส 
#ม็อบ10กรกฎา 
#หยุดม็อบหยุดเชื้อ https://t.co/kbrY9Ggcpm",อื่นๆ,ไม่เดือดร้อน,0
"เจ็บคอ โควิด มันเจ็บยังไงอ่ะ 55555
นี่เจ็บคอเข้าวันที่ 2 แล้วว 😰😰",ความเป็นอยู่,เดือดร้อน,1
สุริยาหีบศพ โรง ไม่พอแล้วอะมึง มีเงินตอนนี้ก็ทำเหี้ยอะไรไม่ได้แล้ว #ออกไปอีสัส #ออกไปอีษัตริย์ #รัฐบาลฆาตกร #โควิด19,ไม่สบายใจ,เดือดร้อน,1
พักเจอคนเยอะๆ ก่อน กลัวตาย โควิดรอบนี้ไม่ได้เป็นแล้วหายง่ายเหมือนรอบก่อนๆ อาจจะตายก่อนได้รับการรักษาก็ได้ค่ะ รัฐบาลยิ่งใช้ส้นตีนบริหารประเทศอยู่ด้วย,ไม่สบายใจ,เดือดร้อน,2
อัปเดตสถานการณ์โควิด-19 ไวรัสโคโรนาสายพันธุ์ใหม่ ของไทยและทั่วโลก https://t.co/MlVPY3LY74,รายงานสถานการณ์,ไม่เดือดร้อน,0
