Sentence,types,Sentiment,levels
ข่าวเมื่อวานบอกว่าจะส่งโมเดอร์นามาแล้วเดือนหน้า ข่าววันนี้บอกเลื่อนส่งเพราะควบคุมไม่ได้ พรุ่งนี้ละจะว่าไงไม่ส่งแล้วรำคาญ #โมเดอร์นา,วัคซีน,เดือดร้อน,1
"HBD นะคะ ขอให้น้องกันมีความสุขมากๆ ยิ้มเก่งกว่าปีเดิมเป็นร้อยเท่า ขอให้โลกนี้ใจดีกับน้องและโอบกอดน้องด้วยความรัก  love you always 💚
@AtthaphanP
ปล.รูปเก่าไปก่อนนะโควิดหมดสักทีฉันคิดถึงเขา https://t.co/j32aFgoR1P",อื่นๆ,ไม่เดือดร้อน,0
ร่วมด้วย ช่วยกัน ป้องกัน COVID-19 https://t.co/RXVztrxxK8,อื่นๆ,ไม่เดือดร้อน,0
ช่วง โควิด แก้ เงี่ยน กัน อย่างไรบ้าง,ไม่สบายใจ,เดือดร้อน,1
ชีวิตไม่มีไรเลยนะช่วงนี้มีแต่กักตัวตรวจโควิด,ไม่สบายใจ,เดือดร้อน,1
@Bas_N7 @ex_unlimited1 เอิ่ม….นี่แซวเล่นหรือจริงจังอ่ะ ถ้าจริงจังขอให้คิดใหม่นะ  รับ3เข็ม ยังติดโควิดแล้วเสียชีวิตก็มีนะ แต่ถ้าแค่แซวๆก็แล้วไป😁,ไม่สบายใจ,ไม่เดือดร้อน,0
"ยอดโควิดเริ่มลด 
แต่ยังมีคลัสเตอร์มาเรื่อยๆ 
คนอยากกลับบ้าน อยากหยุดก็มี 
คนปาตี้เหล้าป๊อกก็มี......เห้อออ 
WFH  อะน้อ ทำอะไรได้ 
ถ้ามั่นใจก็ทำเลยจ้า 
มาตรการอะไรอย่าได้แคร์",ไม่สบายใจ,เดือดร้อน,1
"ผลิตเรียบร้อยแล้วนะครับแต่ว่าตอนนี้ยังอยู่ที่อเมริกาส่วนในประเทศไทยต้องรอลุ้นว่าจะเริ่มต้นเอาเข้ามาได้เมื่อไหร่

เพราะว่าสิ่งนี้จะเปลี่ยนวิถีการรักษา โควิด-19 ไปเลยจะดีแค่ไหนถ้าเกิดเราไม่ต้องฉีดวัคซีนแล้วเมื่อป่วยก็แค่กินยาก็หายแล้ว https://t.co/z12SYCFd6x",การรักษา,เดือดร้อน,1
อรสว.ค้าบทุกท่านสุขกายใจไร้ทุกข์ปลอดภัยจากโควิด19 ✌😷✌ #ทาสกาแฟดำ https://t.co/DaoAJeYzHP,อื่นๆ,ไม่เดือดร้อน,0
"เบื่อโควิดแล้ววววววววน้าาาาาา

#กรุงเทพ #เหงาแหละดูออก https://t.co/QoCb4i5Ob3",ไม่สบายใจ,เดือดร้อน,1
ครั้งนี้กูจะไม่ทนแล้วอีค่ายผี เหี้ยมาก ทําแบบนี้กับลิซได้ไง เหี้ยมาก หน้าด้านมากมึงเอ้ย โควิดไร ไม่ได้อยากเปรียบเทียบนะ ลิซ่าก็ฉีดวัคซีนแล้ว เหมือนเมมเบอร์คนอื่นๆแล้ว แต่ทําไมมึงกับทําแบบนี้ ระวังเพชรอันลํ้าค่าหลุดมือไปนะ อีค่ายเหี้ย!!!#YGLetLisadoHerWork https://t.co/F63aQc9ei5,ไม่สบายใจ,เดือดร้อน,1
"#รีวิว ยั่วๆยามดึกร้าน #ปลาวาฬใจดี ร้านนี้อร่อยดีแน่นำเลย เอมกินบ่อยมากๆ สั่งอาหารผ่านมือถือ ช่วงโควิดเหมาะมากๆ กุ้งดี เบค่อนดี โมจิหยดน้ำอิตาเลี่ยนไวท์ซอสก็ดี น้ำซุปมิโซะอร่อยดีนะ เอมกินโปร 299มั้ง😅 ใช้คนละครึ่งได้ด้วยนะ😘 *แนะนำอย่าสั่งชุดเริ่มต้นมันตัดกำลังคะ

#AroundAim https://t.co/MJpjdtqvDK",อื่นๆ,ไม่เดือดร้อน,0
"ตอนแรกคิดว่าถ้าซัพพอร์ตลิซให้มาก YGคงให้ความสำคัญกับลิซบ้าง เหมือนกับมบ.อีก3คน แต่ตอนนี้รู้แล้วว่าไม่ช่วยเลย ลิซประสบความสำเร็จขนาดนี้อะ มึงแหกตาดูยอดวิวสิอีYG อีก3คนได้ไปงานที่ตัวเองเป็นแบรนด์แอม แต่ลิซไม่ได้ไปอ้างโควิด อีเหี้ย กูโง่มั้ง กันซีนอะไรขนาดนั้นอะ
#YGLetLisadoHerWork https://t.co/SNane1bOQe",อื่นๆ,เดือดร้อน,1
"โควิดมันจะติดแค่ลิซ่าละมั้งนะ  หึ!!! 
#YGLetLisadoHerWork #ลิซ่าBLACKPINK",อื่นๆ,ไม่เดือดร้อน,0
มองว่า yg น่าจะเรียกร้องเพิ่ม คงตกลงกันไม่ได้เพราะทำสัญญา มาก่อนแล้ว  เลยหัก Bvlgari โดยบอกกลัวติดโควิด เพราะน้องกำลังเป็นที่สนใจ ทั่วโลก คงเล่นตัวน้องเพื่อประโยชน์มากกว่า โกรธไปอีกลบ playlist น้องทำไม?????#YGLetLisadoHerWork https://t.co/SVANeeB7Yi,ไม่สบายใจ,ไม่เดือดร้อน,0
เด็กมหาลัยอย่างฉันจะมีสิทธิ์ได้  อยากไปใช้ชีวิตที่มหาลัยเหมือนกัน  นี่เข้าเรียนมาตั้งแต่ปีแรกก็โควิด  เรียนออนไลน์จนจะเป็นนักศึกษาอแนไลน์แล้วจ้า,ไม่สบายใจ,เดือดร้อน,2
"@Offchainon เป็นความผิดพลาด
และแก้ไขอย่าง
ละเอียด  ประเทศไทย
นับว่า มีศักยภาพ
สถานการณ์โควิด
ดีขึ้น",ความเป็นอยู่,ไม่เดือดร้อน,0
อย่าแทงม้าตัวเดียว #วัคซีน #โควิด19 https://t.co/quq4uQH7ew,วัคซีน,เดือดร้อน,1
"คิดถึงทะเล คิดถึงบรรยากาศ ที่ต่างประเทศ เมื่อไหร่จะหมดโควิด19 อยาโดน69😋
add line: redseed159
#หนองคายรับงาน #รับงานหนองคาย #เด็กไซด์ไลน์หนองคาย #เด็กขายตัวหนองคาย #รับงานท่าบ่อ #รับคอล #คอลเสียว #รับงานคอล #รับเปิดกล้อง #เซ็กโฟน #รับคอลเปิดกล้อง #รับคอลเสียว #คอลเสียวเปิดกล้อง https://t.co/9p2lgZg3Sz",อื่นๆ,ไม่เดือดร้อน,0
"#โควิดวันนี้ ได้มีโอกาสเคลมประกันเจอจ่ายจบ ของ #อาคเนย์ 
ยื่นเอกสารตอน 9 โมงเช้า
2 ทุ่นได้ค่าสินไหมเลย
ไม่ยุ่งยาก
ขอบคุณที่คุณอยู่เคียงข้างเวลาเรามีปัญหา
#โควิด
#ประกันโควิด https://t.co/vUqINjfylV",อื่นๆ,ไม่เดือดร้อน,0
โควิดนี้พอจะไปกักตัวที่ห้องใครได้บ้างครับ https://t.co/gT2IX6x6nD,ไม่สบายใจ,ไม่เดือดร้อน,0
"ตอนนี้คือรอผลงานเพลงจากดีเจ🐍 พร้อมฟาดดดดด พร้อมความปัง 
อิดอกอยากเห็นลิซ่าออกงานสักครั้งก็ยังดี นี่มาสะกัดดาวรุ่งลิซ่ามากกก อิดอกทีคนอื่นประเคนเข้าให้เยอะมากกก พอทีอย่างนี้มาอ้างว่าโควิดเอยไรเอย 😡🤬
 #YGLetLisadoHerWork",อื่นๆ,ไม่เดือดร้อน,0
เป็นอีกหนึ่งวันที่ไปเดินห้าง รอบนี่ซีคอนบางแค คนน้อยนะ แต่ห้างนี้ก่อนโควิดคนก็ไม่เยอะมากอยู่ละ 👍,ไม่สบายใจ,เดือดร้อน,1
@thidakarn good night krub นี่คือชื่อของคนที่เสียชีวิตจากโควิด https://t.co/VHPM6LKkd2,อื่นๆ,ไม่เดือดร้อน,0
"ขนาด CEO ออกมาเองแบบนี้ ลิซเป็นถึงแบรนด์แอมบาสเดอร์แต่ไม่ได้ไป เหตุเพราะโควิดแล้วคนอื่นที่ไปงานทำไมถึงไปได้ เป็นห่วงความรู้สึกของลิซมากกว่านะ...ค่าย YG จะรับผิดชอบยังไง จะออกมาแก้ไขยังไง บอกเลยเรื่องนี้ไม่เล็ก...จะแถยังไงอีก
#YGLetLisadoHerWork #LALISA https://t.co/IFhRslFzLD",อื่นๆ,ไม่เดือดร้อน,0
โอเคลูกกุมีปอดคนเดียว อีค่ายผีมันเลยกลัวโควิด #YGLetLisadoHerWork,อื่นๆ,ไม่เดือดร้อน,0
พึ่งรู้ว่าใส่แมสไม่เกี่ยวกับโควิดเลย  มันเกี่ยวกับหู 😂 https://t.co/TFK6Uc9IKX,อื่นๆ,เดือดร้อน,1
"เสียดายแทนน้องมาก หลายๆงานที่ไม่ได้ไป มึงจะอ้างว่ากลัวน้องติดโควิดไมาได้ โควิดเลือกติดแค่น้องคนเดียวหรอ ปสด.อีวายจีอีค่ายเหี้ย เหี้ยเสมอต้นเสมอปลายจริงๆเลยมึง 
#YGLetLisadoHerWork 
JUSTICE FOR LISA
@ygent_official
 #YGLetLisadoHerWork https://t.co/OXRcWveryU",อื่นๆ,ไม่เดือดร้อน,0
"มาพบพบหมอศัลยแพทย์ตามนัด เเต่หมอที่นัดไม่มาคงติดโควิดฯ มีหมอศัลยแพทย์ท่านอื่นลงตรวจเเทนเเบบด่วนจี๋เพราะหมอต้องขึ้นตึก
หมอศัลฯ : สันนิษฐานว่าเป็นเต้านมเทียม(ด้านขวา) รับยามาทานตามอาการ
#รอนัดพบหมอศัลฯคนเดิมอีกที https://t.co/FI6c6cjTpo",การรักษา,ไม่เดือดร้อน,0
"โควิดถึงจะดีขึ้น...
แต่ก็ไม่ได้แปลว่าจะหายไปนะจ๊ะ !
มาเติมสิ่งดีๆ ให้ร่างกายด้วย

Boom Vit C
ตัวช่วยเสริมภูมิคุ้มกันให้แข็งแรง
บำรุงผิวพรรณให้สดใส

อย่าลืมรักษาสุขภาพด้วยน้าา

#Boom #VitaminC
#BoomVitC
#TheiConGroup https://t.co/2LvdRSb9Q5",อื่นๆ,ไม่เดือดร้อน,0
"มาร่วมงานเทศกาลถือศีลกินเจ ที่ ศาลเจ้าโจวซือกง เขตสัมพันธวงศ์ 

เมื่อวานนิค และ @Book_khongsawat มาตรวจเชื้อโควิดให้เจ้าหน้าที่และแม่ครัว 95 คน ผล #วัคซีนครบไม่พบเชื้อ  

เชิญชวนทุกคนนะคะ 5-14 ตุลาคม ค่ะ 

ล่าสุดนักแสดงงิ้วใส่หน้ากากด้วย 😁 #ไม่ได้เป็นหมอแต่เป็นห่วง #กินเจ2564 https://t.co/9OeBOPz0PB",อื่นๆ,ไม่เดือดร้อน,0
@fonfon0510 @bbrightvc น่ารัก ดีใจแทนเลย สุขสันต์วันเกิด สุขภาพดี แฮปปี้ตลอดไป ห่างไกลโควิดนะคะ,อื่นๆ,ไม่เดือดร้อน,0
@fonfon0510 @winmetawin ดีใจแทนเลย สุขสันต์วันเกิด สุขภาพดี แฮปปี้ตลอดไป ห่างไกลโควิดนะคะ,อื่นๆ,ไม่เดือดร้อน,0
"Please rt ช่วยรีหน่อยนะคะ
โอปปป้าขายกิมจิสู้โควิดจ้า🇰🇷
กิมจิโฮมเมดเกาหลี รอบส่งวันอาทิตย์!! สด สะอาด อร่อยเข้มข้น รสชาติดั้งเดิมสูตรปูซาน ทำด้วยรัก หมักด้วยใจ ❤️❤️ 500g 120฿ 1000g 200฿ค่าส่ง50-60 ฿ #กิมจิ #3โพชากิมจิ #อร่อยบอกต่อ #อร่อยได้ไม่เข้าห้าง #อาหารเกาหลี #ฝากร้าน https://t.co/xbCgKX8D1K",อื่นๆ,ไม่เดือดร้อน,0
และคือร้านสเต๊กร้านโปรดทั้งเค้ากับพ่อเค้ากินก่อนเข้าบ้านง่ะะะ ;-; แต่ดันปิดกิจการและให้เช่า เพราะโควิดช่วงปีนี้เนี่ยแหละ,ความเป็นอยู่,เดือดร้อน,2
"รักษาสิวยุคใหม่! แบบ New normal กับ #ไอริสอุดรธานี

 ครบ จบทุกปัญหาสิวเลย นั้นดียังไง ❓

📍 ปรึกษาฟรี! สะดวก และรวดเร็วมากขึ้น 
📍 ไม่ต้องเดินทางมาศูนย์ให้เสียเวลา
📍 ปลอดภัยห่างไกลจากโควิด
📍 มีประวัติการรักษา สามารถติดตามอาการได้ต่อเนื่อง
📍 ได้รับผลิตภัณฑ์รักษาสิวถึงหน้าบ้าน https://t.co/c1zbyEyX2x",การรักษา,ไม่เดือดร้อน,0
@KKungking เอองงมากจนซีอีโอบุลการี่ออกมาด่า คนอื่นในวงไปงานตรึม พอลิซ่าบอกโควิด กันซีนตลอด,อื่นๆ,ไม่เดือดร้อน,0
via @สปสช สอบถามค่ะ ฉีดวัคซีนโควิดครบแล้วแต่ในระบบไม่มีข้อมูลพาสเปอร์ค่ะ,วัคซีน,เดือดร้อน,1
"⏩แผนที่ผู้ติดเชื้อตามภูมิลำเนาจังหวัดสงขลา วันที่ 5 ตุลาคม 2564

#COVID19 #วัคซีนโควิด19
#โควิด19 #โควิด19วันนี้
#โหนกระเเส
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/4POroTdHek",รายงานสถานการณ์,ไม่เดือดร้อน,0
@yamyummy @MYAYAKUNG ร่วมบุญวัดเสาธงหิน เพื่อผู้ป่วยโควิด19,อื่นๆ,ไม่เดือดร้อน,0
"📣 สถานการณ์โควิด-19 จ.สงขลา 

😷 พบผู้ป่วยในจังหวัด 468 ราย 

📌 รักษาหายกลับบ้าน 485 ราย

🖤 เสียชีวิต - ราย

#COVID19 #โหนกระเเส
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/zHYjSeTzHf",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ครม.เห็นชอบรอรับวัคซีนโควิด-19 โดยไอซ์แลนด์บริจาคไฟเซอร์ 1 แสนโดส เยอรมันจัดแอสตร้าให้อีก 3 แสนกว่าโดส คาดส่งมอบได้ในต.ค.นี้

https://t.co/i8Lpz2pvdi https://t.co/5CsSsSarM8",วัคซีน,ไม่เดือดร้อน,0
"เออเน๊าะ คนอื่นออกงานกันโคลมๆ มันไม่กลัวติดโควิด  ถ้าจะเทมันทุกอย่างนีไม่ผิดนะ สุดๆ อ่ะ 

JUSTICE FOR LISA
#YGLetLisadoHerWork",อื่นๆ,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้เสียชีวิตของประเทศไทย วันที่ 5 ตุลาคม 2564 จำนวน 92 ราย

ขอแสดงความเสียใจกับครอบครัวผู้เสียชีวิตด้วยค่ะ

แหล่งข้อมูล : กระทรวงสาธารณสุข

#COVID19 #โควิดวันนี้
#โควิด19 #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/5rADDpRtvs",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩ รายชื่อจังหวัดที่มีผู้ติดเชื้อ 10 อันดับแรก ประจำวันที่ 5 ต.ค. 64

📌 วันนี้ จ.สงขลา ติดอยู่ใน 10 อันดับแรก 

❤ ขอความร่วมมือปฏิบัติตามมาตรการป้องกัน อย่างเคร่งครัดนะคะ

#COVID19 #ไลน์ล่ม
#โควิดวันนี้ #โควิด19วันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/ND3lHChjwo",รายงานสถานการณ์,ไม่เดือดร้อน,0
"⏩ รายละเอียดผู้ป่วยรายใหม่ ในพื้นที่ภาคใต้ 

📌 ประจำวันที่ 5 ตุลาคม 2564

😷 จ.สงขลา พบผู้ป่วยรายใหม่ จำนวน 468 ราย ‼️

#COVID19 #โมเดอร์นา
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/xicg0auMdJ",รายงานสถานการณ์,ไม่เดือดร้อน,0
"สถานการณ์การติดเชื้อ COVID-19 ในประเทศ วันที่ 5 ต.ค. 2564

ตั้งแต่วันที่ 1 เม.ย. 2564
😖 ผู้ป่วยรายใหม่ 9,869 ราย
🙂 หายป่วย 1,504,229 ราย
😷 ผู้ป่วยสะสม 1,628,368 ราย
😭 เสียชีวิตสะสม 17,109 ราย

#COVID19 #ไลน์ล่ม
#โควิด19 #โควิดวันนี้
#แลบ้านแลเมือง
#PSUB #PSUBroadcast https://t.co/TiSSiq88Rj",รายงานสถานการณ์,ไม่เดือดร้อน,0
"ข้อแนะนำในการป้องกันตนเองแม้ฉีดวัคซีนป้องกัน COVID-19 แล้ว.. 
- อยู่ห่างไว้
- ใส่แมสก์กัน
- หมั่นล้างมือ

#โควิด19
#วัคซีนโควิด
#ฉีดวัคซีนหยุดเชื้อเพื่อชาติ
#ฉีดวัคซีนโควิดแล้วถ้าประมาทการ์ดตกก็ติดเชื้อได้ https://t.co/iHQMliLXjM",วัคซีน,ไม่เดือดร้อน,0
ไปตรวจโควิดไม่เจออะไร แต่พอตรวจดูหัวใจกลับเจอพี่มิว 😝😝😝😝@MSuppasit #MewSuppasit #มิวศุภศิษฏ์ https://t.co/j1Vc1sRlIX,การรักษา,ไม่เดือดร้อน,0
เอาจริงๆนะ วินเนอร์คือวางแผนงานทุกอย่างมาล่วงหน้าหมดแล้ว ทั้งก่อนจ๋าจะเข้ากรม เลยออกโตโต พอทัวร์ครอสจบ จริงๆพิฮุนก็ต้องมีเพลงออก แต่พอโควิดมาทุกอย่างเปลี่ยนหมด พิฮุนเลื่อนเข้ากรมเร็วขึ้นเท่าจ๋าเลย เพราะจะได้ออกพร้อมกันมาเติมระหว่างมิจะเข้ากรม และคิดว่าน้องยูนน่าจะเข้าต้นปีหน้าเลย,ความเป็นอยู่,ไม่เดือดร้อน,0
"รับงานค่ะ
เอาน้ำละ500
อมน้ำละ300
จัดโปรโควิด555555+

#นัดเย็ดชัยภูมิ  #ชัยภูมิรับงาน #ชัยภูมิ #ชัยภูมินัดเย็ด #รับงานเอ้าดอร์ #รีทวิตสุ่มเย็ดฟรี https://t.co/5d93epHZw1",อื่นๆ,ไม่เดือดร้อน,0
ได้ฉีดแล้ว รอ Digital Pass วนไป ที่นี่ไม่ให้ใบรับรองกระดาษ รอ Moderna กันต่อ #secondjab #AstraZeneca #Covid_19 https://t.co/JHz6hFrs19,วัคซีน,เดือดร้อน,1
ไม่เน้นขายดี เน้นว่า เอ้อะวันนี้กุตั้งร้านแล้ว 🤣🤣 #รีวิว #โควิดวันนี้ #ไว้รีวิวห้ามขายของโว้ยย #เพชรบุรี https://t.co/8E91cnkHr6,ไม่สบายใจ,ไม่เดือดร้อน,0
"จองนวด ตรวจโควิดประจำสับดาห์ เข้มงวดทางร้านการันตรี จองน้องมายด์ 0993255297 ผ่านแอดมิน ณัฐ เท่านั้น 
ไม่นอกสถานที่ เน้นงานฝีมือ นวดจริง https://t.co/HcOq4vq5nB",วัคซีน,ไม่เดือดร้อน,0
"หนึ่งชีวิตที่ต้องมาจากไปด้วย ภาวะลองโควิค (Long Covid) หรืออาการหลงเหลือหลังติดเชื้อโควิด ที่ไม่ควรมองข้าม 

ผู้ป่วยติดเชื้อลงปอด ออกจาก รพ แล้วกลับมารักษาตัวต่อที่บ้าน มีอาการซึมเศร้า อ่อนเพลีย หมดแรง ทานอาหารไม่ได้ มักจะเกิดขึ้นกับผู้สูงอายุ 
#RIP #LongCovid https://t.co/wumKN1HHBQ",การรักษา,ไม่เดือดร้อน,0
.........ล็อคก็ปลดแล้ว ประตูร้านก็เปิดแล้ว เหลือแต่เปิด.......รอคุณๆมาเปิดอยู่ที่เดิม ช้าอยู่ทำไม มีใจก็มา....ปลอดโควิด ฉีดไปแล้วเข็มนึง ใครว่างมาฉีดเข็มสองสามสี่ให้ที555.......098-4794466 https://t.co/Ptrbg17HL1,อื่นๆ,ไม่เดือดร้อน,0
เชียงใหม่ แจ้งวันนี้พบผู้ติดเชื้อโควิด-19 รายใหม่ เพิ่ม 83 ราย https://t.co/NQYTiEmQ2O,รายงานสถานการณ์,ไม่เดือดร้อน,0
@iconnnz @aof_enJoy ก็คนไม่มีจะแดกแล้วอ่ะไหนจะเจอร้าบาลเฮงซวยอีกเศรษฐกิจ​แย่ทั้งโควิดทั้งไรเยอะแยะก็ต้องใช้ป่ะเหมือนปชช.เป็นขอทาน​ สลิ่มก็ไม่มีจะแดกป้ะแต่บอกว่ารักประยุทธ์​พวกมึงได้อะไรบ้างอ่ะถามจริง,ไม่สบายใจ,เดือดร้อน,2
"เหงื่อออกดี เหมือนตอนเย็ดกันเลยครับ 🍃
แค่ไม่ปวดตัว นอกนั้นฟินเหมือนกัน🪵
#โมเดอร์นา #นางรอง https://t.co/R19xiMllhc",วัคซีน,ไม่เดือดร้อน,0
องค์การเภสัชฯ เตรียมขายชุดตรวจโควิด ATK ชุดละ 40 บาท ผ่านร้านขายยา เริ่ม 18 ต.ค. 64 จริงหรือ? - ศูนย์ต่อต้านข่าวปลอม | Anti-Fake News Center Thailand https://t.co/fnBoVwqPLD,การรักษา,ไม่เดือดร้อน,0
#สมุทรสาคร หลุด Top ten ไปได้ไม่กี่วันกลับเข้ามาอีกแล้ว 🙄..... 😷 #โควิดวันนี้ https://t.co/Nsvni0M8OZ,อื่นๆ,ไม่เดือดร้อน,0
ตรวจหาโควิด ฟรี #Covid_19,การรักษา,ไม่เดือดร้อน,0
ข้าวต้มหลังเมรุในตำนานเริ่มกลับมาเปิดแล้วนะครับ เปิดเมื่อคืนเป็นคืนแรกเลย หลังจากเจอพิษโควิดและมาเจอภัยน้ำท่วมทำเศรษฐกิจพัง จึงต้องหยุดการขายไป ตอนนี้ลุงกลับมาแล้ว ไปอุดหนุนกันได้แล้วนะครับลูกค้าขา(เมา)ประจำทุกโคนนนน 😁🍚 #ข้าวต้มหลังเมรุ #วัดคูหาสุวรรณ #สุโขทัย #ก๋วยจั๊บ https://t.co/Y0Y6MiZOmZ,ความเป็นอยู่,ไม่เดือดร้อน,0
โควิดเมื่อไหร่จะหมด โครตเบื่อเลยอยากออกไปเที่ยว อยากเล่นสนุก 😩😩😩 @เคียนซา @สุราษฎร์ https://t.co/oUlLmOY3Ca,ไม่สบายใจ,เดือดร้อน,1
ที่ทำเราว้าวอีกเรื่องคือ แม่อัดคลิปบอกว่าต้องไหว้เช้าคิวแรก เพราะบ่ายๆ เย็นๆ คิวผีบรรพบุรุษ ไม่น่าจะว่างเพราะต้องไปบ้านลุง บ้านป้าอีก ช่วงโควิดเลยต้องแยกกันไหว้ https://t.co/4u3RIWx7Tv,ความเป็นอยู่,ไม่เดือดร้อน,0
"เน้นๆ อีกแล้ว 92 😍😍
แสนแตก 
#สุดปัง #โควิด19 #เราต้องรอด
.
.
.
#หวยงวดนี้ #หวยหุ้น #หวยรัฐบาลไทย #หวยดัง #เลขดัง #หวยไทย #หวยแม่น้ําหนึ่ง #หวยเด็ดงวดนี้ #เลขเด็ดงวดนี้ #ตรวจหวย #รายได้เสริม #เกมส์ดีบอกต่อ https://t.co/EhNDxKHmcB",อื่นๆ,ไม่เดือดร้อน,0
สมาคมโลหิตวิทยาแห่งประเทศไทย และพันธมิตร เตรียมเผยข้อมูลวิจัย หลังพบโรคโควิด- 19 มีความสัมพันธ์กับการเกิดโรคหลอดเลือดดำอุดตัน  ผู้ป่วยมีภาวะทุพลภาพและอัตราการเสียชีวิต ใน“วันหลอดเลือดอุดตันโลก” 9 ต.ค.นี้ เวลา  8.45 น .ได้ที่ QR code นี้ หรือ Facebook “Instant Hematology”@TNAMCOT https://t.co/S9rtRRDy4z,การรักษา,ไม่เดือดร้อน,0
ช่วงนี้โควิดระบาด อย่าลืมสวมหน้ากากอนามัยปิดจมูกนะครับ #น้อลเซบาส https://t.co/xI8puPwcjS,อื่นๆ,ไม่เดือดร้อน,0
กูจะติดโควิดตอนมาต่อเเถวฉีดวีคซีนนี้เเหละ,วัคซีน,เดือดร้อน,1
"ฝันว่าติดโควิดกำลังอยู่ในช่วงรักษาตัวตื่นมาเจ็บคอแน่นหน้าอกวนลูปกลับไปจุดเดิม""กุติดยังวะ""",ไม่สบายใจ,เดือดร้อน,1
ข่าวดี กรมการแพทย์ ชี้  “ยาโมลนูพิราเวียร์” รักษาโควิดได้ผลดี ช่วยลดการนอนโรงพยาบาลและป้องกันการตาย เผยทำสัญญาซื้อขายเสร็จแล้ว รอเพียง FDA อเมริกา-อย.ไทย อนุมัติ คาดนำเข้ามาใช้ได้สิ้นปีนี้ https://t.co/RIDdIC7gsY,การรักษา,ไม่เดือดร้อน,0
"เรียนออนไลน์ไม่เอา 
เปิดเรียนไม่เอา 
ไฟเซอร์ไม่เอา 
สรุปจะเอาอะไร บอกหน่อย ? #ไฟเซอร์นักเรียน",วัคซีน,เดือดร้อน,1
อรสว.ค้าบทุกท่านสุขกายใจไร้ทุกข์ปลอดภัยจากโควิด19✌😷✌ #ทาสกาแฟดำ ☕+🍰=😋 https://t.co/qGcylZokt0,อื่นๆ,ไม่เดือดร้อน,0
วันๆนั่งเรียยหน้าคอม เครียดกับการเรียนชิบหาย ผมร่วงชิบหายแล้วเนี่ย แม่งเหนื่อยไปหมดอะ โควิดให้เหี้ยไรกับกุบ้างล่ะ นี่ไง เสี่ยงติดโรคละ1 สุขภาพจิตเสียแล้ว2 เรียนหนังสือไม่รู้เรื่องละ3 ความสัมพันธ์กับคนในสังคม การอข้าสังคมกุเสียแล้ว4 ค้นหาประสบการณ์ก่อนจบม.6พังแล้ว5,ความเป็นอยู่,เดือดร้อน,2
ละพอกุอธิบายๆๆก็ขึ้นเสียงใส่กุ ละพอกุพูดเสียงดังขึ้นบ้างก้มาหาว่ากุขึ้นเสียง พ่ออุตส่าห์เป็นห่วง คนเซ็นอนุมัติให้มึงฉีดก็คือพ่อแม่ กูไม่เซ็นให้หรอก เอาลูกไปเสี่ยงเปล่าๆ เอ้าอีเหี้ย แล้วที่ผ่านมามีโควิดนี่กุไม่เสี่ยงเลยมั้ง ตัวเค้าเองยังกลัวติดโควิดเลยตอนได้งานแล้วต้องสแวป,ไม่สบายใจ,เดือดร้อน,3
ละเค้าบอกติดโควิดไม่น่ากลัวเท่าฉีดวัคซีน คะ? อีเหี้ย นี่กุไม่ได้ไปไหนมาปีกว่าๆเกือบสองปี คนที่ตายๆไปเพราะโควิดอีกตั้งเท่าไหร่ เอาอะไรมาพูดว่าอิโควิดไม่น่ากลัว โควิดมารักษาตามอาการ คุมอาการไม่ได้ก้ตาย แต่ฉีดวัคซีนอิอาการผลข้างเคียงอื่นๆมันก้รักษาได้ปะ ดูแลตัวเอง ทำตามที่แพทยทสั่ง,วัคซีน,เดือดร้อน,2
นี่กุตีกับพ่อเมื่อคืนเรื่องฉีดวัคซีน คือแบบกุลงไว้ว่าฉีดแล้วกุก้อยากฉีดจริงๆ มันคือความรับผิดชอบของกุ คิดดูว่าถ้ากุติด กุก้เอาไปติดคนอื่น แล้วเชื้อกุก้ไม่รุ้จะติดสายพันธุ์ไหน แล้วถ้ากุเป็นโควิด มันไม่ใช่แค่ตัวกุแล้ว คนรอบข้างของกุอะ ไหนจะกุที่อยุ่ม.6ต้องเกียมสอบมหาลัยบลาๆ,วัคซีน,เดือดร้อน,1
ตอนไปไม่มีปหเลย ชิวมาก ตอนกลับนี่กูตื่นตีสาม ตาสว่างมากจ้าาาแล้วพนต้องไปตรวจโควิดตอนเก้าโมง,ไม่สบายใจ,เดือดร้อน,1
มันเฟียสได้ แต่อย่ามาเฟียสบนความเป็นความตายค่า #ไฟเซอร์นักเรียน,วัคซีน,เดือดร้อน,1
อยากแบคแพคเที่ยวแล้วอะ แต่การเดินทางไปไหนโคตรลำบาก คิดถึงเมื่อก่อนนอนคิดว่าอยากไป ก็เก็บกระเป๋าเช็คตารางรถไฟไปเลย โควิดหมดได้ยัง,ไม่สบายใจ,เดือดร้อน,1
